ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710036550220	 	3.2.1
USER	Buscar usuários	140	END	1710036567251	1710036570730
USER	Buscar usuários	169	START	1710036570851	1710036570851
REQUEST	169		GET_usuarios	1710036570851	1710036570854	OK	 
USER	Buscar usuários	152	END	1710036568850	1710036570881
USER	Buscar usuários	151	END	1710036568651	1710036571021
USER	Buscar produtos	128	END	1710036565381	1710036571071
USER	Buscar usuários	149	END	1710036568250	1710036571080
USER	Buscar usuários	144	END	1710036568050	1710036571321
USER	Buscar usuários	142	END	1710036567650	1710036571401
USER	Buscar usuários	134	END	1710036566650	1710036571420
USER	Buscar usuários	133	END	1710036566450	1710036571460
USER	Buscar produtos	146	END	1710036567710	1710036571720
USER	Buscar usuários	135	END	1710036566850	1710036571810
USER	Buscar produtos	130	END	1710036566050	1710036571851
USER	Buscar produtos	145	END	1710036567381	1710036571890
USER	Buscar carrinhos	131	END	1710036566050	1710036572041
USER	Buscar usuários	153	END	1710036569051	1710036572131
USER	Buscar usuários	160	END	1710036569851	1710036572480
USER	Buscar usuários	161	END	1710036570051	1710036572511
USER	Buscar carrinhos	139	END	1710036567050	1710036572761
USER	Buscar produtos	155	END	1710036569051	1710036572910
USER	Buscar produtos	163	END	1710036569710	1710036573001
USER	Buscar usuários	150	END	1710036568450	1710036573121
USER	Buscar usuários	159	END	1710036569651	1710036573130
USER	Buscar usuários	169	END	1710036570851	1710036573340
USER	Buscar produtos	154	END	1710036568550	1710036573481
USER	Buscar produtos	147	END	1710036568050	1710036573671
USER	Buscar usuários	157	END	1710036569250	1710036573831
USER	Buscar carrinhos	148	END	1710036568050	1710036573911
USER	Buscar usuários	158	END	1710036569450	1710036574081
USER	Buscar usuários	166	END	1710036570251	1710036574351
USER	Buscar usuários	168	END	1710036570650	1710036574581
USER	Buscar produtos	162	END	1710036569380	1710036574691
USER	Buscar usuários	167	END	1710036570450	1710036574821
USER	Buscar produtos	164	END	1710036570051	1710036575011
USER	Buscar produtos	170	END	1710036570551	1710036575591
USER	Buscar carrinhos	165	END	1710036570051	1710036575911
USER	Buscar carrinhos	156	END	1710036569051	1710036575980
