ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710118642459	 	3.2.1
REQUEST	658		GET_usuarios	1710118667286	1710118667288	OK	 
USER	Buscar produtos	539	END	1710118663346	1710118667326
USER	Buscar usuários	659	START	1710118667336	1710118667336
REQUEST	659		GET_usuarios	1710118667336	1710118667339	OK	 
USER	Buscar produtos	682	START	1710118667346	1710118667346
REQUEST	682		GET_produtos	1710118667347	1710118667349	OK	 
USER	Buscar produtos	458	END	1710118661357	1710118667366
USER	Buscar produtos	683	START	1710118667405	1710118667405
REQUEST	683		GET_produtos	1710118667406	1710118667408	OK	 
USER	Buscar usuários	492	END	1710118663206	1710118667416
USER	Buscar usuários	660	START	1710118667436	1710118667436
REQUEST	660		GET_usuarios	1710118667436	1710118667439	OK	 
USER	Buscar usuários	661	START	1710118667456	1710118667456
REQUEST	661		GET_usuarios	1710118667457	1710118667460	OK	 
USER	Buscar usuários	537	END	1710118664206	1710118667476
USER	Buscar produtos	684	START	1710118667476	1710118667476
REQUEST	684		GET_produtos	1710118667477	1710118667480	OK	 
USER	Buscar usuários	485	END	1710118662855	1710118667486
USER	Buscar usuários	555	END	1710118664355	1710118667507
USER	Buscar usuários	520	END	1710118663355	1710118667526
USER	Buscar produtos	685	START	1710118667546	1710118667546
REQUEST	685		GET_produtos	1710118667547	1710118667551	OK	 
USER	Buscar produtos	544	END	1710118663676	1710118667556
USER	Buscar usuários	561	END	1710118664656	1710118667556
USER	Buscar produtos	686	START	1710118667606	1710118667606
REQUEST	686		GET_produtos	1710118667607	1710118667611	OK	 
USER	Buscar usuários	532	END	1710118663956	1710118667626
USER	Buscar usuários	662	START	1710118667626	1710118667626
REQUEST	662		GET_usuarios	1710118667627	1710118667630	OK	 
USER	Buscar produtos	507	END	1710118663206	1710118667636
USER	Buscar usuários	663	START	1710118667656	1710118667656
REQUEST	663		GET_usuarios	1710118667656	1710118667659	OK	 
USER	Buscar usuários	664	START	1710118667676	1710118667676
USER	Buscar produtos	687	START	1710118667676	1710118667676
USER	Buscar usuários	665	START	1710118667676	1710118667676
REQUEST	687		GET_produtos	1710118667677	1710118667681	OK	 
REQUEST	665		GET_usuarios	1710118667677	1710118667681	OK	 
REQUEST	664		GET_usuarios	1710118667677	1710118667685	OK	 
USER	Buscar usuários	535	END	1710118664106	1710118667685
USER	Buscar usuários	666	START	1710118667696	1710118667696
REQUEST	666		GET_usuarios	1710118667696	1710118667698	OK	 
USER	Buscar usuários	518	END	1710118663256	1710118667716
USER	Buscar produtos	579	END	1710118664676	1710118667716
USER	Buscar produtos	688	START	1710118667746	1710118667746
REQUEST	688		GET_produtos	1710118667746	1710118667747	OK	 
USER	Buscar usuários	667	START	1710118667766	1710118667766
REQUEST	667		GET_usuarios	1710118667767	1710118667769	OK	 
USER	Buscar usuários	668	START	1710118667776	1710118667776
REQUEST	668		GET_usuarios	1710118667776	1710118667778	OK	 
USER	Buscar produtos	497	END	1710118662545	1710118667786
USER	Buscar usuários	521	END	1710118663406	1710118667786
USER	Buscar usuários	669	START	1710118667786	1710118667786
REQUEST	669		GET_usuarios	1710118667786	1710118667788	OK	 
USER	Buscar usuários	670	START	1710118667796	1710118667796
REQUEST	670		GET_usuarios	1710118667797	1710118667799	OK	 
USER	Buscar usuários	671	START	1710118667806	1710118667806
USER	Buscar produtos	689	START	1710118667806	1710118667806
REQUEST	671		GET_usuarios	1710118667806	1710118667808	OK	 
REQUEST	689		GET_produtos	1710118667806	1710118667809	OK	 
USER	Buscar produtos	493	END	1710118662276	1710118667816
USER	Buscar produtos	466	END	1710118661926	1710118667826
USER	Buscar usuários	672	START	1710118667846	1710118667846
REQUEST	672		GET_usuarios	1710118667846	1710118667848	OK	 
USER	Buscar produtos	470	END	1710118662206	1710118667856
USER	Buscar produtos	690	START	1710118667876	1710118667876
USER	Buscar usuários	673	START	1710118667876	1710118667876
REQUEST	673		GET_usuarios	1710118667876	1710118667878	OK	 
REQUEST	690		GET_produtos	1710118667876	1710118667879	OK	 
USER	Buscar produtos	578	END	1710118664606	1710118667906
USER	Buscar usuários	674	START	1710118667916	1710118667916
REQUEST	674		GET_usuarios	1710118667916	1710118667918	OK	 
USER	Buscar usuários	486	END	1710118662906	1710118667926
USER	Buscar usuários	675	START	1710118667936	1710118667936
REQUEST	675		GET_usuarios	1710118667936	1710118667939	OK	 
USER	Buscar usuários	571	END	1710118665155	1710118667946
USER	Buscar produtos	691	START	1710118667946	1710118667946
REQUEST	691		GET_produtos	1710118667946	1710118667948	OK	 
USER	Buscar produtos	494	END	1710118662346	1710118667966
USER	Buscar usuários	557	END	1710118664456	1710118667966
USER	Buscar produtos	580	END	1710118664746	1710118667966
USER	Buscar usuários	562	END	1710118664706	1710118667997
USER	Buscar produtos	542	END	1710118663546	1710118668006
USER	Buscar usuários	676	START	1710118668006	1710118668006
USER	Buscar produtos	692	START	1710118668006	1710118668006
REQUEST	676		GET_usuarios	1710118668006	1710118668011	OK	 
REQUEST	692		GET_produtos	1710118668007	1710118668011	OK	 
USER	Buscar usuários	602	END	1710118665956	1710118668026
USER	Buscar usuários	589	END	1710118665306	1710118668045
USER	Buscar usuários	591	END	1710118665406	1710118668046
USER	Buscar usuários	677	START	1710118668067	1710118668067
REQUEST	677		GET_usuarios	1710118668067	1710118668073	OK	 
USER	Buscar produtos	693	START	1710118668076	1710118668076
REQUEST	693		GET_produtos	1710118668076	1710118668077	OK	 
USER	Buscar usuários	678	START	1710118668086	1710118668086
REQUEST	678		GET_usuarios	1710118668086	1710118668088	OK	 
USER	Buscar usuários	679	START	1710118668116	1710118668116
REQUEST	679		GET_usuarios	1710118668116	1710118668120	OK	 
USER	Buscar usuários	554	END	1710118664307	1710118668127
USER	Buscar produtos	495	END	1710118662406	1710118668127
USER	Buscar usuários	680	START	1710118668127	1710118668127
REQUEST	680		GET_usuarios	1710118668127	1710118668130	OK	 
USER	Buscar produtos	694	START	1710118668146	1710118668146
REQUEST	694		GET_produtos	1710118668147	1710118668149	OK	 
USER	Buscar produtos	540	END	1710118663406	1710118668177
USER	Buscar produtos	695	START	1710118668206	1710118668206
REQUEST	695		GET_produtos	1710118668206	1710118668208	OK	 
USER	Buscar usuários	566	END	1710118664906	1710118668246
USER	Buscar usuários	531	END	1710118663906	1710118668256
USER	Buscar usuários	593	END	1710118665506	1710118668256
USER	Buscar produtos	547	END	1710118663876	1710118668266
USER	Buscar produtos	551	END	1710118664145	1710118668266
USER	Buscar usuários	564	END	1710118664807	1710118668276
USER	Buscar produtos	717	START	1710118668276	1710118668276
REQUEST	717		GET_produtos	1710118668277	1710118668280	OK	 
USER	Buscar usuários	696	START	1710118668296	1710118668296
REQUEST	696		GET_usuarios	1710118668296	1710118668298	OK	 
USER	Buscar usuários	697	START	1710118668306	1710118668306
REQUEST	697		GET_usuarios	1710118668306	1710118668308	OK	 
USER	Buscar usuários	698	START	1710118668325	1710118668325
REQUEST	698		GET_usuarios	1710118668326	1710118668327	OK	 
USER	Buscar produtos	501	END	1710118662806	1710118668335
USER	Buscar carrinhos	471	END	1710118662206	1710118668346
USER	Buscar produtos	718	START	1710118668346	1710118668346
REQUEST	718		GET_produtos	1710118668347	1710118668350	OK	 
USER	Buscar usuários	699	START	1710118668356	1710118668356
REQUEST	699		GET_usuarios	1710118668356	1710118668358	OK	 
USER	Buscar usuários	565	END	1710118664856	1710118668366
USER	Buscar usuários	700	START	1710118668376	1710118668376
REQUEST	700		GET_usuarios	1710118668376	1710118668379	OK	 
USER	Buscar produtos	719	START	1710118668406	1710118668406
REQUEST	719		GET_produtos	1710118668407	1710118668411	OK	 
USER	Buscar usuários	601	END	1710118665907	1710118668416
USER	Buscar produtos	586	END	1710118665146	1710118668437
USER	Buscar usuários	528	END	1710118663755	1710118668437
USER	Buscar usuários	530	END	1710118663856	1710118668446
USER	Buscar produtos	581	END	1710118664807	1710118668456
USER	Buscar usuários	558	END	1710118664506	1710118668467
USER	Buscar usuários	597	END	1710118665706	1710118668467
USER	Buscar produtos	720	START	1710118668476	1710118668476
REQUEST	720		GET_produtos	1710118668477	1710118668480	OK	 
USER	Buscar usuários	536	END	1710118664156	1710118668486
USER	Buscar usuários	559	END	1710118664555	1710118668506
USER	Buscar usuários	701	START	1710118668516	1710118668516
REQUEST	701		GET_usuarios	1710118668517	1710118668521	OK	 
USER	Buscar usuários	606	END	1710118666155	1710118668526
USER	Buscar produtos	721	START	1710118668546	1710118668546
REQUEST	721		GET_produtos	1710118668546	1710118668549	OK	 
USER	Buscar usuários	702	START	1710118668596	1710118668596
REQUEST	702		GET_usuarios	1710118668596	1710118668601	OK	 
USER	Buscar usuários	560	END	1710118664606	1710118668606
USER	Buscar produtos	722	START	1710118668606	1710118668606
REQUEST	722		GET_produtos	1710118668606	1710118668609	OK	 
USER	Buscar usuários	703	START	1710118668646	1710118668646
REQUEST	703		GET_usuarios	1710118668646	1710118668651	OK	 
USER	Buscar usuários	594	END	1710118665556	1710118668656
USER	Buscar produtos	723	START	1710118668676	1710118668676
REQUEST	723		GET_produtos	1710118668677	1710118668681	OK	 
USER	Buscar usuários	704	START	1710118668685	1710118668685
REQUEST	704		GET_usuarios	1710118668686	1710118668688	OK	 
USER	Buscar produtos	545	END	1710118663746	1710118668727
USER	Buscar usuários	600	END	1710118665856	1710118668727
USER	Buscar produtos	584	END	1710118665006	1710118668727
USER	Buscar produtos	538	END	1710118663276	1710118668746
USER	Buscar produtos	724	START	1710118668746	1710118668746
REQUEST	724		GET_produtos	1710118668747	1710118668749	OK	 
USER	Buscar usuários	592	END	1710118665456	1710118668776
USER	Buscar produtos	725	START	1710118668806	1710118668806
REQUEST	725		GET_produtos	1710118668807	1710118668811	OK	 
USER	Buscar produtos	574	END	1710118664346	1710118668816
USER	Buscar produtos	552	END	1710118664206	1710118668826
USER	Buscar produtos	541	END	1710118663476	1710118668836
USER	Buscar produtos	583	END	1710118664946	1710118668846
USER	Buscar usuários	705	START	1710118668876	1710118668876
USER	Buscar produtos	726	START	1710118668876	1710118668876
REQUEST	705		GET_usuarios	1710118668876	1710118668878	OK	 
REQUEST	726		GET_produtos	1710118668876	1710118668879	OK	 
USER	Buscar usuários	706	START	1710118668886	1710118668886
REQUEST	706		GET_usuarios	1710118668886	1710118668888	OK	 
USER	Buscar usuários	604	END	1710118666055	1710118668896
USER	Buscar produtos	727	START	1710118668946	1710118668946
REQUEST	727		GET_produtos	1710118668947	1710118668952	OK	 
USER	Buscar usuários	567	END	1710118664956	1710118668966
USER	Buscar usuários	707	START	1710118668976	1710118668976
REQUEST	707		GET_usuarios	1710118668976	1710118668979	OK	 
USER	Buscar usuários	708	START	1710118668986	1710118668986
REQUEST	708		GET_usuarios	1710118668986	1710118668989	OK	 
USER	Buscar usuários	595	END	1710118665606	1710118669006
USER	Buscar produtos	728	START	1710118669006	1710118669006
REQUEST	728		GET_produtos	1710118669006	1710118669008	OK	 
USER	Buscar usuários	709	START	1710118669026	1710118669026
REQUEST	709		GET_usuarios	1710118669027	1710118669028	OK	 
USER	Buscar usuários	710	START	1710118669035	1710118669035
REQUEST	710		GET_usuarios	1710118669036	1710118669038	OK	 
USER	Buscar usuários	588	END	1710118665256	1710118669076
USER	Buscar produtos	729	START	1710118669076	1710118669076
USER	Buscar usuários	711	START	1710118669076	1710118669076
REQUEST	729		GET_produtos	1710118669077	1710118669081	OK	 
REQUEST	711		GET_usuarios	1710118669077	1710118669082	OK	 
USER	Buscar usuários	712	START	1710118669086	1710118669086
REQUEST	712		GET_usuarios	1710118669086	1710118669088	OK	 
USER	Buscar usuários	639	END	1710118667056	1710118669116
USER	Buscar usuários	713	START	1710118669135	1710118669135
REQUEST	713		GET_usuarios	1710118669136	1710118669139	OK	 
USER	Buscar usuários	569	END	1710118665056	1710118669146
USER	Buscar produtos	730	START	1710118669146	1710118669146
REQUEST	730		GET_produtos	1710118669146	1710118669148	OK	 
USER	Buscar usuários	714	START	1710118669166	1710118669166
REQUEST	714		GET_usuarios	1710118669166	1710118669169	OK	 
USER	Buscar usuários	570	END	1710118665105	1710118669176
USER	Buscar usuários	715	START	1710118669176	1710118669176
REQUEST	715		GET_usuarios	1710118669176	1710118669183	OK	 
USER	Buscar produtos	731	START	1710118669206	1710118669206
REQUEST	731		GET_produtos	1710118669206	1710118669208	OK	 
USER	Buscar usuários	716	START	1710118669235	1710118669235
REQUEST	716		GET_usuarios	1710118669236	1710118669238	OK	 
USER	Buscar produtos	616	END	1710118665806	1710118669246
USER	Buscar usuários	732	START	1710118669266	1710118669266
USER	Buscar usuários	733	START	1710118669266	1710118669266
REQUEST	732		GET_usuarios	1710118669267	1710118669270	OK	 
REQUEST	733		GET_usuarios	1710118669267	1710118669271	OK	 
USER	Buscar usuários	624	END	1710118666306	1710118669276
USER	Buscar produtos	746	START	1710118669276	1710118669276
REQUEST	746		GET_produtos	1710118669276	1710118669279	OK	 
USER	Buscar usuários	598	END	1710118665755	1710118669286
USER	Buscar usuários	603	END	1710118666006	1710118669286
USER	Buscar usuários	735	START	1710118669336	1710118669336
USER	Buscar usuários	734	START	1710118669336	1710118669336
REQUEST	734		GET_usuarios	1710118669336	1710118669340	OK	 
REQUEST	735		GET_usuarios	1710118669336	1710118669340	OK	 
USER	Buscar usuários	599	END	1710118665806	1710118669346
USER	Buscar produtos	747	START	1710118669345	1710118669345
REQUEST	747		GET_produtos	1710118669346	1710118669349	OK	 
USER	Buscar usuários	736	START	1710118669376	1710118669376
REQUEST	736		GET_usuarios	1710118669376	1710118669378	OK	 
USER	Buscar produtos	550	END	1710118664076	1710118669385
USER	Buscar produtos	748	START	1710118669406	1710118669406
REQUEST	748		GET_produtos	1710118669407	1710118669410	OK	 
USER	Buscar produtos	621	END	1710118666145	1710118669426
USER	Buscar usuários	596	END	1710118665656	1710118669436
USER	Buscar usuários	628	END	1710118666506	1710118669446
USER	Buscar produtos	575	END	1710118664406	1710118669465
USER	Buscar usuários	627	END	1710118666456	1710118669465
USER	Buscar usuários	640	END	1710118667106	1710118669476
USER	Buscar produtos	749	START	1710118669476	1710118669476
REQUEST	749		GET_produtos	1710118669476	1710118669478	OK	 
USER	Buscar produtos	615	END	1710118665746	1710118669536
USER	Buscar usuários	737	START	1710118669536	1710118669536
REQUEST	737		GET_usuarios	1710118669536	1710118669538	OK	 
USER	Buscar produtos	750	START	1710118669545	1710118669545
REQUEST	750		GET_produtos	1710118669546	1710118669547	OK	 
USER	Buscar usuários	641	END	1710118667156	1710118669585
USER	Buscar produtos	751	START	1710118669606	1710118669606
REQUEST	751		GET_produtos	1710118669606	1710118669609	OK	 
USER	Buscar usuários	659	END	1710118667336	1710118669646
USER	Buscar produtos	752	START	1710118669676	1710118669676
REQUEST	752		GET_produtos	1710118669677	1710118669681	OK	 
USER	Buscar usuários	572	END	1710118665206	1710118669686
USER	Buscar usuários	738	START	1710118669726	1710118669726
REQUEST	738		GET_usuarios	1710118669726	1710118669731	OK	 
USER	Buscar produtos	577	END	1710118664546	1710118669736
USER	Buscar produtos	753	START	1710118669745	1710118669745
REQUEST	753		GET_produtos	1710118669745	1710118669747	OK	 
USER	Buscar usuários	590	END	1710118665355	1710118669766
USER	Buscar produtos	644	END	1710118666346	1710118669785
USER	Buscar usuários	666	END	1710118667696	1710118669785
USER	Buscar usuários	662	END	1710118667626	1710118669786
USER	Buscar usuários	739	START	1710118669785	1710118669785
REQUEST	739		GET_usuarios	1710118669786	1710118669788	OK	 
USER	Buscar produtos	754	START	1710118669806	1710118669806
REQUEST	754		GET_produtos	1710118669806	1710118669809	OK	 
USER	Buscar usuários	667	END	1710118667766	1710118669856
USER	Buscar produtos	755	START	1710118669876	1710118669876
REQUEST	755		GET_produtos	1710118669877	1710118669880	OK	 
USER	Buscar usuários	626	END	1710118666405	1710118669896
USER	Buscar usuários	740	START	1710118669896	1710118669896
REQUEST	740		GET_usuarios	1710118669897	1710118669900	OK	 
USER	Buscar produtos	573	END	1710118664275	1710118669906
USER	Buscar usuários	741	START	1710118669906	1710118669906
REQUEST	741		GET_usuarios	1710118669906	1710118669908	OK	 
USER	Buscar usuários	632	END	1710118666705	1710118669916
USER	Buscar produtos	618	END	1710118665946	1710118669946
USER	Buscar produtos	756	START	1710118669946	1710118669946
REQUEST	756		GET_produtos	1710118669947	1710118669951	OK	 
USER	Buscar produtos	576	END	1710118664475	1710118669956
USER	Buscar usuários	742	START	1710118669966	1710118669966
REQUEST	742		GET_usuarios	1710118669966	1710118669968	OK	 
USER	Buscar produtos	646	END	1710118666476	1710118669985
USER	Buscar usuários	743	START	1710118669996	1710118669996
REQUEST	743		GET_usuarios	1710118669996	1710118669999	OK	 
USER	Buscar produtos	617	END	1710118665875	1710118670006
USER	Buscar produtos	757	START	1710118670006	1710118670006
REQUEST	757		GET_produtos	1710118670006	1710118670009	OK	 
USER	Buscar produtos	582	END	1710118664876	1710118670066
USER	Buscar produtos	610	END	1710118665406	1710118670066
USER	Buscar produtos	648	END	1710118666606	1710118670076
USER	Buscar produtos	758	START	1710118670076	1710118670076
REQUEST	758		GET_produtos	1710118670076	1710118670079	OK	 
USER	Buscar usuários	744	START	1710118670116	1710118670116
REQUEST	744		GET_usuarios	1710118670116	1710118670120	OK	 
USER	Buscar usuários	745	START	1710118670125	1710118670125
REQUEST	745		GET_usuarios	1710118670125	1710118670127	OK	 
USER	Buscar produtos	611	END	1710118665476	1710118670136
USER	Buscar produtos	587	END	1710118665206	1710118670146
USER	Buscar produtos	759	START	1710118670146	1710118670146
REQUEST	759		GET_produtos	1710118670146	1710118670148	OK	 
USER	Buscar produtos	760	START	1710118670206	1710118670206
REQUEST	760		GET_produtos	1710118670206	1710118670209	OK	 
USER	Buscar usuários	680	END	1710118668127	1710118670226
USER	Buscar usuários	761	START	1710118670255	1710118670255
REQUEST	761		GET_usuarios	1710118670255	1710118670258	OK	 
USER	Buscar produtos	783	START	1710118670276	1710118670276
REQUEST	783		GET_produtos	1710118670276	1710118670278	OK	 
USER	Buscar usuários	607	END	1710118666206	1710118670296
USER	Buscar usuários	762	START	1710118670316	1710118670316
REQUEST	762		GET_usuarios	1710118670316	1710118670318	OK	 
USER	Buscar usuários	636	END	1710118666906	1710118670326
USER	Buscar produtos	622	END	1710118666206	1710118670326
USER	Buscar usuários	670	END	1710118667796	1710118670335
USER	Buscar produtos	619	END	1710118666006	1710118670345
USER	Buscar produtos	784	START	1710118670345	1710118670345
REQUEST	784		GET_produtos	1710118670346	1710118670347	OK	 
USER	Buscar usuários	661	END	1710118667456	1710118670356
USER	Buscar usuários	763	START	1710118670366	1710118670366
REQUEST	763		GET_usuarios	1710118670366	1710118670369	OK	 
USER	Buscar produtos	655	END	1710118667076	1710118670376
USER	Buscar usuários	698	END	1710118668325	1710118670376
USER	Buscar usuários	764	START	1710118670376	1710118670376
REQUEST	764		GET_usuarios	1710118670376	1710118670378	OK	 
USER	Buscar usuários	660	END	1710118667436	1710118670395
USER	Buscar usuários	674	END	1710118667916	1710118670395
USER	Buscar usuários	765	START	1710118670395	1710118670395
REQUEST	765		GET_usuarios	1710118670396	1710118670398	OK	 
USER	Buscar usuários	766	START	1710118670406	1710118670406
USER	Buscar produtos	785	START	1710118670406	1710118670406
REQUEST	785		GET_produtos	1710118670406	1710118670408	OK	 
REQUEST	766		GET_usuarios	1710118670406	1710118670408	OK	 
USER	Buscar usuários	699	END	1710118668356	1710118670456
USER	Buscar usuários	767	START	1710118670455	1710118670455
REQUEST	767		GET_usuarios	1710118670456	1710118670458	OK	 
USER	Buscar produtos	654	END	1710118667006	1710118670466
USER	Buscar produtos	609	END	1710118665346	1710118670466
USER	Buscar usuários	768	START	1710118670476	1710118670476
USER	Buscar usuários	769	START	1710118670476	1710118670476
USER	Buscar produtos	786	START	1710118670476	1710118670476
REQUEST	786		GET_produtos	1710118670476	1710118670478	OK	 
REQUEST	769		GET_usuarios	1710118670476	1710118670479	OK	 
REQUEST	768		GET_usuarios	1710118670476	1710118670479	OK	 
USER	Buscar usuários	630	END	1710118666606	1710118670516
USER	Buscar usuários	633	END	1710118666755	1710118670545
USER	Buscar usuários	634	END	1710118666806	1710118670545
USER	Buscar usuários	770	START	1710118670545	1710118670545
USER	Buscar produtos	787	START	1710118670545	1710118670545
REQUEST	787		GET_produtos	1710118670546	1710118670548	OK	 
REQUEST	770		GET_usuarios	1710118670546	1710118670548	OK	 
USER	Buscar produtos	653	END	1710118666945	1710118670566
USER	Buscar usuários	771	START	1710118670575	1710118670575
REQUEST	771		GET_usuarios	1710118670576	1710118670578	OK	 
USER	Buscar usuários	678	END	1710118668086	1710118670586
USER	Buscar produtos	788	START	1710118670606	1710118670606
REQUEST	788		GET_produtos	1710118670606	1710118670608	OK	 
USER	Buscar usuários	677	END	1710118668067	1710118670616
USER	Buscar usuários	772	START	1710118670616	1710118670616
REQUEST	772		GET_usuarios	1710118670616	1710118670619	OK	 
USER	Buscar usuários	773	START	1710118670665	1710118670665
REQUEST	773		GET_usuarios	1710118670666	1710118670669	OK	 
USER	Buscar produtos	789	START	1710118670675	1710118670675
REQUEST	789		GET_produtos	1710118670676	1710118670678	OK	 
USER	Buscar usuários	774	START	1710118670696	1710118670696
REQUEST	774		GET_usuarios	1710118670696	1710118670698	OK	 
USER	Buscar usuários	669	END	1710118667786	1710118670705
USER	Buscar produtos	790	START	1710118670746	1710118670746
REQUEST	790		GET_produtos	1710118670746	1710118670748	OK	 
USER	Buscar produtos	791	START	1710118670806	1710118670806
REQUEST	791		GET_produtos	1710118670806	1710118670808	OK	 
USER	Buscar usuários	605	END	1710118666106	1710118670815
USER	Buscar usuários	638	END	1710118667006	1710118670876
USER	Buscar usuários	663	END	1710118667656	1710118670876
USER	Buscar usuários	775	START	1710118670876	1710118670876
USER	Buscar produtos	792	START	1710118670876	1710118670876
REQUEST	775		GET_usuarios	1710118670876	1710118670879	OK	 
REQUEST	792		GET_produtos	1710118670876	1710118670879	OK	 
USER	Buscar produtos	657	END	1710118667205	1710118670905
USER	Buscar produtos	645	END	1710118666405	1710118670936
USER	Buscar usuários	776	START	1710118670936	1710118670936
REQUEST	776		GET_usuarios	1710118670936	1710118670938	OK	 
USER	Buscar produtos	608	END	1710118665275	1710118670945
USER	Buscar produtos	793	START	1710118670945	1710118670945
REQUEST	793		GET_produtos	1710118670946	1710118670948	OK	 
USER	Buscar usuários	664	END	1710118667676	1710118670995
USER	Buscar produtos	620	END	1710118666076	1710118671006
USER	Buscar produtos	794	START	1710118671006	1710118671006
REQUEST	794		GET_produtos	1710118671006	1710118671007	OK	 
USER	Buscar usuários	637	END	1710118666956	1710118671016
USER	Buscar usuários	777	START	1710118671026	1710118671026
REQUEST	777		GET_usuarios	1710118671026	1710118671028	OK	 
USER	Buscar produtos	612	END	1710118665546	1710118671036
USER	Buscar produtos	684	END	1710118667476	1710118671036
USER	Buscar produtos	585	END	1710118665076	1710118671046
USER	Buscar usuários	778	START	1710118671046	1710118671046
USER	Buscar usuários	779	START	1710118671046	1710118671046
REQUEST	778		GET_usuarios	1710118671046	1710118671049	OK	 
REQUEST	779		GET_usuarios	1710118671046	1710118671050	OK	 
USER	Buscar produtos	650	END	1710118666746	1710118671066
USER	Buscar produtos	795	START	1710118671076	1710118671076
REQUEST	795		GET_produtos	1710118671077	1710118671079	OK	 
USER	Buscar usuários	780	START	1710118671106	1710118671106
REQUEST	780		GET_usuarios	1710118671106	1710118671108	OK	 
USER	Buscar produtos	692	END	1710118668006	1710118671115
USER	Buscar produtos	796	START	1710118671146	1710118671146
REQUEST	796		GET_produtos	1710118671146	1710118671148	OK	 
USER	Buscar usuários	705	END	1710118668876	1710118671165
USER	Buscar usuários	781	START	1710118671165	1710118671165
REQUEST	781		GET_usuarios	1710118671165	1710118671169	OK	 
USER	Buscar produtos	682	END	1710118667346	1710118671176
USER	Buscar usuários	625	END	1710118666355	1710118671187
USER	Buscar usuários	704	END	1710118668685	1710118671187
USER	Buscar usuários	668	END	1710118667776	1710118671196
USER	Buscar produtos	797	START	1710118671206	1710118671206
REQUEST	797		GET_produtos	1710118671206	1710118671208	OK	 
USER	Buscar usuários	696	END	1710118668296	1710118671226
USER	Buscar usuários	782	START	1710118671235	1710118671235
REQUEST	782		GET_usuarios	1710118671236	1710118671238	OK	 
USER	Buscar usuários	701	END	1710118668516	1710118671246
USER	Buscar usuários	623	END	1710118666256	1710118671256
USER	Buscar usuários	703	END	1710118668646	1710118671256
USER	Buscar usuários	631	END	1710118666655	1710118671276
USER	Buscar produtos	825	START	1710118671276	1710118671276
REQUEST	825		GET_produtos	1710118671277	1710118671279	OK	 
USER	Buscar usuários	798	START	1710118671285	1710118671285
REQUEST	798		GET_usuarios	1710118671286	1710118671287	OK	 
USER	Buscar produtos	613	END	1710118665606	1710118671296
USER	Buscar usuários	799	START	1710118671316	1710118671316
REQUEST	799		GET_usuarios	1710118671316	1710118671319	OK	 
USER	Buscar usuários	697	END	1710118668306	1710118671346
USER	Buscar produtos	826	START	1710118671346	1710118671346
REQUEST	826		GET_produtos	1710118671346	1710118671349	OK	 
USER	Buscar usuários	800	START	1710118671356	1710118671356
USER	Buscar usuários	801	START	1710118671356	1710118671356
REQUEST	800		GET_usuarios	1710118671356	1710118671359	OK	 
REQUEST	801		GET_usuarios	1710118671356	1710118671360	OK	 
USER	Buscar usuários	802	START	1710118671396	1710118671396
REQUEST	802		GET_usuarios	1710118671396	1710118671398	OK	 
USER	Buscar produtos	827	START	1710118671406	1710118671406
REQUEST	827		GET_produtos	1710118671406	1710118671408	OK	 
USER	Buscar usuários	803	START	1710118671416	1710118671416
REQUEST	803		GET_usuarios	1710118671416	1710118671418	OK	 
USER	Buscar produtos	691	END	1710118667946	1710118671456
USER	Buscar usuários	658	END	1710118667286	1710118671466
USER	Buscar usuários	804	START	1710118671466	1710118671466
USER	Buscar usuários	805	START	1710118671466	1710118671466
REQUEST	805		GET_usuarios	1710118671466	1710118671469	OK	 
REQUEST	804		GET_usuarios	1710118671466	1710118671470	OK	 
USER	Buscar usuários	665	END	1710118667676	1710118671475
USER	Buscar produtos	828	START	1710118671475	1710118671475
REQUEST	828		GET_produtos	1710118671475	1710118671477	OK	 
USER	Buscar usuários	712	END	1710118669086	1710118671485
USER	Buscar usuários	733	END	1710118669266	1710118671516
USER	Buscar usuários	736	END	1710118669376	1710118671516
USER	Buscar produtos	614	END	1710118665676	1710118671535
USER	Buscar usuários	806	START	1710118671546	1710118671546
USER	Buscar produtos	829	START	1710118671546	1710118671546
REQUEST	806		GET_usuarios	1710118671546	1710118671553	OK	 
REQUEST	829		GET_produtos	1710118671546	1710118671553	OK	 
USER	Buscar usuários	629	END	1710118666556	1710118671576
USER	Buscar produtos	647	END	1710118666546	1710118671595
USER	Buscar usuários	807	START	1710118671605	1710118671605
USER	Buscar produtos	830	START	1710118671605	1710118671605
REQUEST	807		GET_usuarios	1710118671606	1710118671608	OK	 
REQUEST	830		GET_produtos	1710118671606	1710118671608	OK	 
USER	Buscar usuários	808	START	1710118671626	1710118671626
REQUEST	808		GET_usuarios	1710118671626	1710118671628	OK	 
USER	Buscar usuários	635	END	1710118666856	1710118671635
USER	Buscar produtos	831	START	1710118671676	1710118671676
REQUEST	831		GET_produtos	1710118671676	1710118671678	OK	 
USER	Buscar usuários	809	START	1710118671685	1710118671685
REQUEST	809		GET_usuarios	1710118671686	1710118671688	OK	 
USER	Buscar usuários	715	END	1710118669176	1710118671696
USER	Buscar usuários	810	START	1710118671706	1710118671706
USER	Buscar usuários	811	START	1710118671706	1710118671706
REQUEST	810		GET_usuarios	1710118671706	1710118671708	OK	 
REQUEST	811		GET_usuarios	1710118671706	1710118671708	OK	 
