ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710039073269	 	3.2.1
USER	Buscar carrinhos	348	START	1710039090139	1710039090139
USER	Buscar usuários	186	END	1710039085238	1710039090139
REQUEST	334		GET_usuarios	1710039090140	1710039090144	OK	 
REQUEST	347		GET_produtos	1710039090140	1710039090144	OK	 
REQUEST	348		GET_carrinhos	1710039090140	1710039090145	OK	 
USER	Buscar usuários	202	END	1710039086039	1710039090168
USER	Buscar usuários	349	START	1710039090187	1710039090187
REQUEST	349		GET_usuarios	1710039090188	1710039090190	OK	 
USER	Buscar produtos	215	END	1710039086139	1710039090198
USER	Buscar produtos	369	START	1710039090218	1710039090218
REQUEST	369		GET_produtos	1710039090218	1710039090220	OK	 
USER	Buscar usuários	350	START	1710039090237	1710039090237
REQUEST	350		GET_usuarios	1710039090238	1710039090239	OK	 
USER	Buscar usuários	255	END	1710039087488	1710039090248
USER	Buscar usuários	351	START	1710039090287	1710039090287
USER	Buscar produtos	370	START	1710039090287	1710039090287
REQUEST	370		GET_produtos	1710039090288	1710039090290	OK	 
REQUEST	351		GET_usuarios	1710039090288	1710039090290	OK	 
USER	Buscar produtos	209	END	1710039085598	1710039090328
USER	Buscar usuários	231	END	1710039086888	1710039090328
USER	Buscar usuários	201	END	1710039085988	1710039090338
USER	Buscar usuários	352	START	1710039090338	1710039090338
REQUEST	352		GET_usuarios	1710039090339	1710039090341	OK	 
USER	Buscar produtos	371	START	1710039090368	1710039090368
REQUEST	371		GET_produtos	1710039090369	1710039090371	OK	 
USER	Buscar usuários	250	END	1710039087238	1710039090388
USER	Buscar usuários	353	START	1710039090388	1710039090388
REQUEST	353		GET_usuarios	1710039090389	1710039090391	OK	 
USER	Buscar produtos	205	END	1710039085228	1710039090408
USER	Buscar produtos	244	END	1710039086868	1710039090418
USER	Buscar usuários	354	START	1710039090438	1710039090438
REQUEST	354		GET_usuarios	1710039090439	1710039090443	OK	 
USER	Buscar produtos	372	START	1710039090448	1710039090448
REQUEST	372		GET_produtos	1710039090449	1710039090452	OK	 
USER	Buscar usuários	355	START	1710039090488	1710039090488
REQUEST	355		GET_usuarios	1710039090489	1710039090493	OK	 
USER	Buscar produtos	373	START	1710039090528	1710039090528
REQUEST	373		GET_produtos	1710039090529	1710039090531	OK	 
USER	Buscar usuários	356	START	1710039090538	1710039090538
REQUEST	356		GET_usuarios	1710039090538	1710039090540	OK	 
USER	Buscar usuários	236	END	1710039087138	1710039090558
USER	Buscar usuários	251	END	1710039087288	1710039090579
USER	Buscar usuários	357	START	1710039090588	1710039090588
REQUEST	357		GET_usuarios	1710039090589	1710039090592	OK	 
USER	Buscar produtos	374	START	1710039090598	1710039090598
REQUEST	374		GET_produtos	1710039090599	1710039090602	OK	 
USER	Buscar usuários	234	END	1710039087038	1710039090638
USER	Buscar usuários	358	START	1710039090638	1710039090638
REQUEST	358		GET_usuarios	1710039090639	1710039090644	OK	 
USER	Buscar produtos	375	START	1710039090678	1710039090678
REQUEST	375		GET_produtos	1710039090678	1710039090682	OK	 
USER	Buscar usuários	359	START	1710039090688	1710039090688
REQUEST	359		GET_usuarios	1710039090688	1710039090690	OK	 
USER	Buscar produtos	214	END	1710039086048	1710039090709
USER	Buscar produtos	245	END	1710039086958	1710039090718
USER	Buscar usuários	233	END	1710039086988	1710039090718
USER	Buscar usuários	256	END	1710039087538	1710039090728
USER	Buscar usuários	289	END	1710039088538	1710039090729
USER	Buscar usuários	360	START	1710039090738	1710039090738
REQUEST	360		GET_usuarios	1710039090739	1710039090743	OK	 
USER	Buscar produtos	269	END	1710039087227	1710039090758
USER	Buscar produtos	376	START	1710039090758	1710039090758
REQUEST	376		GET_produtos	1710039090759	1710039090762	OK	 
USER	Buscar usuários	199	END	1710039085888	1710039090768
USER	Buscar usuários	222	END	1710039086438	1710039090778
USER	Buscar produtos	237	END	1710039086228	1710039090788
USER	Buscar usuários	361	START	1710039090788	1710039090788
REQUEST	361		GET_usuarios	1710039090788	1710039090790	OK	 
USER	Buscar produtos	242	END	1710039086689	1710039090809
USER	Buscar produtos	238	END	1710039086318	1710039090818
USER	Buscar produtos	377	START	1710039090828	1710039090828
REQUEST	377		GET_produtos	1710039090829	1710039090833	OK	 
USER	Buscar usuários	362	START	1710039090837	1710039090837
REQUEST	362		GET_usuarios	1710039090838	1710039090839	OK	 
USER	Buscar usuários	198	END	1710039085838	1710039090848
USER	Buscar usuários	221	END	1710039086388	1710039090868
USER	Buscar usuários	363	START	1710039090888	1710039090888
REQUEST	363		GET_usuarios	1710039090889	1710039090893	OK	 
USER	Buscar usuários	265	END	1710039087988	1710039090898
USER	Buscar produtos	378	START	1710039090908	1710039090908
REQUEST	378		GET_produtos	1710039090909	1710039090912	OK	 
USER	Buscar usuários	230	END	1710039086838	1710039090918
USER	Buscar usuários	364	START	1710039090938	1710039090938
REQUEST	364		GET_usuarios	1710039090939	1710039090943	OK	 
USER	Buscar produtos	272	END	1710039087479	1710039090948
USER	Buscar produtos	271	END	1710039087388	1710039090968
USER	Buscar produtos	211	END	1710039085778	1710039090978
USER	Buscar produtos	379	START	1710039090988	1710039090988
USER	Buscar usuários	365	START	1710039090988	1710039090988
REQUEST	379		GET_produtos	1710039090989	1710039090993	OK	 
REQUEST	365		GET_usuarios	1710039090989	1710039090994	OK	 
USER	Buscar produtos	247	END	1710039087138	1710039091038
USER	Buscar usuários	366	START	1710039091038	1710039091038
REQUEST	366		GET_usuarios	1710039091038	1710039091042	OK	 
USER	Buscar produtos	380	START	1710039091058	1710039091058
REQUEST	380		GET_produtos	1710039091058	1710039091062	OK	 
USER	Buscar usuários	254	END	1710039087438	1710039091078
USER	Buscar usuários	259	END	1710039087687	1710039091078
USER	Buscar usuários	367	START	1710039091088	1710039091088
REQUEST	367		GET_usuarios	1710039091088	1710039091091	OK	 
USER	Buscar usuários	287	END	1710039088438	1710039091098
USER	Buscar usuários	228	END	1710039086739	1710039091108
USER	Buscar usuários	368	START	1710039091138	1710039091138
USER	Buscar carrinhos	382	START	1710039091138	1710039091138
USER	Buscar produtos	381	START	1710039091138	1710039091138
REQUEST	381		GET_produtos	1710039091139	1710039091144	OK	 
REQUEST	368		GET_usuarios	1710039091139	1710039091145	OK	 
REQUEST	382		GET_carrinhos	1710039091139	1710039091145	OK	 
USER	Buscar usuários	223	END	1710039086488	1710039091178
USER	Buscar usuários	227	END	1710039086689	1710039091188
USER	Buscar usuários	383	START	1710039091188	1710039091188
REQUEST	383		GET_usuarios	1710039091189	1710039091191	OK	 
USER	Buscar produtos	403	START	1710039091208	1710039091208
REQUEST	403		GET_produtos	1710039091209	1710039091211	OK	 
USER	Buscar produtos	206	END	1710039085318	1710039091218
USER	Buscar usuários	384	START	1710039091238	1710039091238
REQUEST	384		GET_usuarios	1710039091238	1710039091241	OK	 
USER	Buscar produtos	404	START	1710039091278	1710039091278
REQUEST	404		GET_produtos	1710039091279	1710039091284	OK	 
USER	Buscar usuários	385	START	1710039091288	1710039091288
REQUEST	385		GET_usuarios	1710039091288	1710039091290	OK	 
USER	Buscar usuários	296	END	1710039088888	1710039091308
USER	Buscar usuários	220	END	1710039086337	1710039091318
USER	Buscar produtos	241	END	1710039086589	1710039091338
USER	Buscar usuários	268	END	1710039088138	1710039091339
USER	Buscar usuários	386	START	1710039091339	1710039091339
REQUEST	386		GET_usuarios	1710039091339	1710039091343	OK	 
USER	Buscar usuários	226	END	1710039086638	1710039091358
USER	Buscar usuários	294	END	1710039088788	1710039091358
USER	Buscar produtos	405	START	1710039091358	1710039091358
REQUEST	405		GET_produtos	1710039091359	1710039091361	OK	 
USER	Buscar usuários	387	START	1710039091388	1710039091388
REQUEST	387		GET_usuarios	1710039091388	1710039091392	OK	 
USER	Buscar produtos	246	END	1710039087048	1710039091398
USER	Buscar produtos	212	END	1710039085868	1710039091428
USER	Buscar produtos	406	START	1710039091428	1710039091428
REQUEST	406		GET_produtos	1710039091429	1710039091433	OK	 
USER	Buscar usuários	388	START	1710039091438	1710039091438
REQUEST	388		GET_usuarios	1710039091439	1710039091441	OK	 
USER	Buscar produtos	277	END	1710039087888	1710039091478
USER	Buscar usuários	389	START	1710039091488	1710039091488
REQUEST	389		GET_usuarios	1710039091489	1710039091493	OK	 
USER	Buscar produtos	275	END	1710039087728	1710039091498
USER	Buscar produtos	407	START	1710039091498	1710039091498
REQUEST	407		GET_produtos	1710039091498	1710039091501	OK	 
USER	Buscar usuários	288	END	1710039088488	1710039091528
USER	Buscar usuários	390	START	1710039091538	1710039091538
REQUEST	390		GET_usuarios	1710039091538	1710039091540	OK	 
USER	Buscar usuários	262	END	1710039087837	1710039091548
USER	Buscar produtos	408	START	1710039091568	1710039091568
REQUEST	408		GET_produtos	1710039091569	1710039091572	OK	 
USER	Buscar usuários	225	END	1710039086589	1710039091578
USER	Buscar usuários	391	START	1710039091588	1710039091588
REQUEST	391		GET_usuarios	1710039091588	1710039091591	OK	 
USER	Buscar usuários	291	END	1710039088638	1710039091598
USER	Buscar usuários	301	END	1710039089137	1710039091628
USER	Buscar usuários	392	START	1710039091639	1710039091639
USER	Buscar produtos	409	START	1710039091639	1710039091639
REQUEST	409		GET_produtos	1710039091640	1710039091644	OK	 
REQUEST	392		GET_usuarios	1710039091640	1710039091645	OK	 
USER	Buscar usuários	284	END	1710039088289	1710039091648
USER	Buscar usuários	393	START	1710039091688	1710039091688
REQUEST	393		GET_usuarios	1710039091689	1710039091693	OK	 
USER	Buscar produtos	210	END	1710039085689	1710039091709
USER	Buscar produtos	410	START	1710039091708	1710039091708
REQUEST	410		GET_produtos	1710039091709	1710039091713	OK	 
USER	Buscar usuários	394	START	1710039091738	1710039091738
REQUEST	394		GET_usuarios	1710039091738	1710039091742	OK	 
USER	Buscar carrinhos	184	END	1710039085139	1710039091748
USER	Buscar produtos	411	START	1710039091779	1710039091779
REQUEST	411		GET_produtos	1710039091779	1710039091784	OK	 
USER	Buscar usuários	395	START	1710039091788	1710039091788
REQUEST	395		GET_usuarios	1710039091788	1710039091791	OK	 
USER	Buscar produtos	273	END	1710039087558	1710039091807
USER	Buscar usuários	257	END	1710039087588	1710039091807
USER	Buscar usuários	260	END	1710039087738	1710039091807
USER	Buscar usuários	253	END	1710039087388	1710039091818
USER	Buscar produtos	304	END	1710039088388	1710039091818
USER	Buscar usuários	396	START	1710039091838	1710039091838
REQUEST	396		GET_usuarios	1710039091838	1710039091841	OK	 
USER	Buscar produtos	412	START	1710039091858	1710039091858
REQUEST	412		GET_produtos	1710039091858	1710039091861	OK	 
USER	Buscar usuários	397	START	1710039091888	1710039091888
REQUEST	397		GET_usuarios	1710039091889	1710039091893	OK	 
USER	Buscar usuários	249	END	1710039087188	1710039091918
USER	Buscar usuários	283	END	1710039088238	1710039091918
USER	Buscar carrinhos	216	END	1710039086139	1710039091928
USER	Buscar produtos	413	START	1710039091928	1710039091928
REQUEST	413		GET_produtos	1710039091928	1710039091931	OK	 
USER	Buscar usuários	398	START	1710039091938	1710039091938
REQUEST	398		GET_usuarios	1710039091939	1710039091941	OK	 
USER	Buscar usuários	266	END	1710039088037	1710039091958
USER	Buscar usuários	399	START	1710039091988	1710039091988
REQUEST	399		GET_usuarios	1710039091989	1710039091993	OK	 
USER	Buscar produtos	414	START	1710039091999	1710039091999
REQUEST	414		GET_produtos	1710039091999	1710039092002	OK	 
USER	Buscar usuários	400	START	1710039092038	1710039092038
REQUEST	400		GET_usuarios	1710039092039	1710039092044	OK	 
USER	Buscar produtos	279	END	1710039088058	1710039092048
USER	Buscar usuários	292	END	1710039088688	1710039092048
USER	Buscar usuários	258	END	1710039087637	1710039092058
USER	Buscar produtos	415	START	1710039092068	1710039092068
REQUEST	415		GET_produtos	1710039092069	1710039092072	OK	 
USER	Buscar usuários	252	END	1710039087338	1710039092078
USER	Buscar usuários	401	START	1710039092088	1710039092088
REQUEST	401		GET_usuarios	1710039092089	1710039092092	OK	 
USER	Buscar produtos	239	END	1710039086408	1710039092108
USER	Buscar usuários	325	END	1710039089687	1710039092119
USER	Buscar usuários	293	END	1710039088738	1710039092128
USER	Buscar carrinhos	417	START	1710039092138	1710039092138
USER	Buscar produtos	416	START	1710039092138	1710039092138
USER	Buscar usuários	402	START	1710039092138	1710039092138
REQUEST	416		GET_produtos	1710039092139	1710039092144	OK	 
REQUEST	402		GET_usuarios	1710039092139	1710039092144	OK	 
REQUEST	417		GET_carrinhos	1710039092139	1710039092144	OK	 
USER	Buscar usuários	418	START	1710039092188	1710039092188
REQUEST	418		GET_usuarios	1710039092188	1710039092191	OK	 
USER	Buscar usuários	267	END	1710039088088	1710039092198
USER	Buscar produtos	438	START	1710039092208	1710039092208
REQUEST	438		GET_produtos	1710039092209	1710039092211	OK	 
USER	Buscar usuários	419	START	1710039092238	1710039092238
REQUEST	419		GET_usuarios	1710039092239	1710039092243	OK	 
USER	Buscar produtos	335	END	1710039089219	1710039092248
USER	Buscar usuários	324	END	1710039089639	1710039092248
USER	Buscar produtos	439	START	1710039092279	1710039092279
REQUEST	439		GET_produtos	1710039092279	1710039092284	OK	 
USER	Buscar usuários	420	START	1710039092288	1710039092288
REQUEST	420		GET_usuarios	1710039092288	1710039092290	OK	 
USER	Buscar usuários	282	END	1710039088188	1710039092298
USER	Buscar usuários	421	START	1710039092338	1710039092338
REQUEST	421		GET_usuarios	1710039092339	1710039092343	OK	 
USER	Buscar produtos	305	END	1710039088468	1710039092348
USER	Buscar produtos	440	START	1710039092358	1710039092358
REQUEST	440		GET_produtos	1710039092358	1710039092362	OK	 
USER	Buscar usuários	264	END	1710039087939	1710039092378
USER	Buscar produtos	309	END	1710039088808	1710039092388
USER	Buscar usuários	422	START	1710039092388	1710039092388
REQUEST	422		GET_usuarios	1710039092388	1710039092391	OK	 
USER	Buscar produtos	303	END	1710039088308	1710039092429
USER	Buscar produtos	313	END	1710039089138	1710039092429
USER	Buscar produtos	441	START	1710039092429	1710039092429
REQUEST	441		GET_produtos	1710039092430	1710039092433	OK	 
USER	Buscar usuários	423	START	1710039092438	1710039092438
REQUEST	423		GET_usuarios	1710039092438	1710039092440	OK	 
USER	Buscar usuários	263	END	1710039087888	1710039092448
USER	Buscar usuários	261	END	1710039087788	1710039092458
USER	Buscar usuários	326	END	1710039089738	1710039092479
USER	Buscar usuários	424	START	1710039092488	1710039092488
REQUEST	424		GET_usuarios	1710039092488	1710039092490	OK	 
USER	Buscar produtos	442	START	1710039092498	1710039092498
REQUEST	442		GET_produtos	1710039092498	1710039092501	OK	 
USER	Buscar usuários	317	END	1710039089288	1710039092517
USER	Buscar usuários	425	START	1710039092538	1710039092538
REQUEST	425		GET_usuarios	1710039092538	1710039092541	OK	 
USER	Buscar produtos	443	START	1710039092568	1710039092568
REQUEST	443		GET_produtos	1710039092568	1710039092571	OK	 
USER	Buscar usuários	426	START	1710039092588	1710039092588
REQUEST	426		GET_usuarios	1710039092588	1710039092590	OK	 
USER	Buscar usuários	295	END	1710039088838	1710039092618
USER	Buscar produtos	276	END	1710039087808	1710039092629
USER	Buscar usuários	427	START	1710039092638	1710039092638
USER	Buscar produtos	444	START	1710039092638	1710039092638
REQUEST	444		GET_produtos	1710039092638	1710039092641	OK	 
REQUEST	427		GET_usuarios	1710039092638	1710039092642	OK	 
USER	Buscar usuários	298	END	1710039088988	1710039092658
USER	Buscar usuários	428	START	1710039092688	1710039092688
REQUEST	428		GET_usuarios	1710039092689	1710039092693	OK	 
USER	Buscar produtos	307	END	1710039088638	1710039092708
USER	Buscar produtos	445	START	1710039092708	1710039092708
REQUEST	445		GET_produtos	1710039092709	1710039092712	OK	 
USER	Buscar usuários	334	END	1710039090139	1710039092719
USER	Buscar usuários	285	END	1710039088338	1710039092739
USER	Buscar usuários	429	START	1710039092739	1710039092739
REQUEST	429		GET_usuarios	1710039092739	1710039092741	OK	 
USER	Buscar usuários	319	END	1710039089388	1710039092758
USER	Buscar produtos	446	START	1710039092778	1710039092778
REQUEST	446		GET_produtos	1710039092779	1710039092783	OK	 
USER	Buscar usuários	430	START	1710039092788	1710039092788
REQUEST	430		GET_usuarios	1710039092788	1710039092791	OK	 
USER	Buscar usuários	431	START	1710039092838	1710039092838
REQUEST	431		GET_usuarios	1710039092839	1710039092841	OK	 
USER	Buscar produtos	341	END	1710039089678	1710039092858
USER	Buscar produtos	447	START	1710039092858	1710039092858
REQUEST	447		GET_produtos	1710039092859	1710039092862	OK	 
USER	Buscar usuários	432	START	1710039092889	1710039092889
REQUEST	432		GET_usuarios	1710039092889	1710039092894	OK	 
USER	Buscar produtos	448	START	1710039092928	1710039092928
REQUEST	448		GET_produtos	1710039092928	1710039092930	OK	 
USER	Buscar produtos	343	END	1710039089838	1710039092938
USER	Buscar usuários	433	START	1710039092938	1710039092938
REQUEST	433		GET_usuarios	1710039092939	1710039092940	OK	 
USER	Buscar produtos	274	END	1710039087637	1710039092958
USER	Buscar usuários	318	END	1710039089338	1710039092969
USER	Buscar usuários	434	START	1710039092988	1710039092988
REQUEST	434		GET_usuarios	1710039092989	1710039092994	OK	 
USER	Buscar produtos	449	START	1710039092998	1710039092998
REQUEST	449		GET_produtos	1710039092998	1710039093001	OK	 
USER	Buscar usuários	300	END	1710039089088	1710039093009
USER	Buscar usuários	435	START	1710039093038	1710039093038
REQUEST	435		GET_usuarios	1710039093039	1710039093043	OK	 
USER	Buscar usuários	359	END	1710039090688	1710039093049
USER	Buscar usuários	361	END	1710039090788	1710039093049
USER	Buscar usuários	286	END	1710039088388	1710039093058
USER	Buscar produtos	450	START	1710039093068	1710039093068
REQUEST	450		GET_produtos	1710039093068	1710039093071	OK	 
USER	Buscar usuários	436	START	1710039093089	1710039093089
REQUEST	436		GET_usuarios	1710039093089	1710039093093	OK	 
USER	Buscar usuários	333	END	1710039090088	1710039093108
USER	Buscar usuários	437	START	1710039093138	1710039093138
USER	Buscar produtos	451	START	1710039093138	1710039093138
USER	Buscar carrinhos	452	START	1710039093138	1710039093138
REQUEST	437		GET_usuarios	1710039093139	1710039093143	OK	 
REQUEST	451		GET_produtos	1710039093139	1710039093145	OK	 
REQUEST	452		GET_carrinhos	1710039093139	1710039093144	OK	 
USER	Buscar usuários	357	END	1710039090588	1710039093158
USER	Buscar usuários	453	START	1710039093188	1710039093188
REQUEST	453		GET_usuarios	1710039093189	1710039093193	OK	 
USER	Buscar usuários	358	END	1710039090638	1710039093197
USER	Buscar usuários	350	END	1710039090237	1710039093208
USER	Buscar produtos	473	START	1710039093208	1710039093208
REQUEST	473		GET_produtos	1710039093208	1710039093211	OK	 
USER	Buscar produtos	270	END	1710039087308	1710039093218
USER	Buscar usuários	316	END	1710039089238	1710039093238
USER	Buscar produtos	280	END	1710039088138	1710039093238
USER	Buscar usuários	454	START	1710039093238	1710039093238
REQUEST	454		GET_usuarios	1710039093239	1710039093241	OK	 
USER	Buscar usuários	315	END	1710039089188	1710039093248
USER	Buscar usuários	320	END	1710039089438	1710039093249
USER	Buscar produtos	278	END	1710039087979	1710039093278
USER	Buscar produtos	308	END	1710039088718	1710039093278
USER	Buscar produtos	474	START	1710039093278	1710039093278
REQUEST	474		GET_produtos	1710039093279	1710039093283	OK	 
USER	Buscar usuários	455	START	1710039093288	1710039093288
REQUEST	455		GET_usuarios	1710039093288	1710039093290	OK	 
USER	Buscar usuários	290	END	1710039088587	1710039093318
USER	Buscar usuários	384	END	1710039091238	1710039093318
USER	Buscar usuários	456	START	1710039093338	1710039093338
USER	Buscar produtos	475	START	1710039093338	1710039093338
REQUEST	456		GET_usuarios	1710039093339	1710039093341	OK	 
REQUEST	475		GET_produtos	1710039093339	1710039093342	OK	 
USER	Buscar usuários	457	START	1710039093388	1710039093388
REQUEST	457		GET_usuarios	1710039093389	1710039093391	OK	 
USER	Buscar usuários	386	END	1710039091339	1710039093398
USER	Buscar produtos	476	START	1710039093408	1710039093408
REQUEST	476		GET_produtos	1710039093408	1710039093411	OK	 
USER	Buscar produtos	310	END	1710039088888	1710039093428
USER	Buscar usuários	458	START	1710039093438	1710039093438
REQUEST	458		GET_usuarios	1710039093438	1710039093441	OK	 
USER	Buscar usuários	330	END	1710039089938	1710039093468
USER	Buscar produtos	477	START	1710039093479	1710039093479
REQUEST	477		GET_produtos	1710039093479	1710039093484	OK	 
USER	Buscar usuários	459	START	1710039093488	1710039093488
REQUEST	459		GET_usuarios	1710039093488	1710039093491	OK	 
USER	Buscar produtos	478	START	1710039093538	1710039093538
USER	Buscar usuários	460	START	1710039093538	1710039093538
REQUEST	478		GET_produtos	1710039093539	1710039093544	OK	 
REQUEST	460		GET_usuarios	1710039093539	1710039093544	OK	 
USER	Buscar usuários	461	START	1710039093587	1710039093587
REQUEST	461		GET_usuarios	1710039093588	1710039093590	OK	 
USER	Buscar produtos	479	START	1710039093608	1710039093608
REQUEST	479		GET_produtos	1710039093609	1710039093612	OK	 
USER	Buscar produtos	338	END	1710039089448	1710039093628
USER	Buscar usuários	462	START	1710039093639	1710039093639
REQUEST	462		GET_usuarios	1710039093639	1710039093642	OK	 
USER	Buscar usuários	297	END	1710039088938	1710039093648
USER	Buscar usuários	331	END	1710039089989	1710039093668
USER	Buscar produtos	480	START	1710039093678	1710039093678
REQUEST	480		GET_produtos	1710039093679	1710039093683	OK	 
USER	Buscar usuários	463	START	1710039093688	1710039093688
REQUEST	463		GET_usuarios	1710039093688	1710039093693	OK	 
USER	Buscar produtos	311	END	1710039088968	1710039093718
USER	Buscar usuários	362	END	1710039090837	1710039093718
USER	Buscar usuários	464	START	1710039093738	1710039093738
USER	Buscar produtos	481	START	1710039093738	1710039093738
REQUEST	464		GET_usuarios	1710039093738	1710039093741	OK	 
REQUEST	481		GET_produtos	1710039093738	1710039093741	OK	 
USER	Buscar usuários	394	END	1710039091738	1710039093769
USER	Buscar usuários	299	END	1710039089038	1710039093789
USER	Buscar usuários	465	START	1710039093789	1710039093789
REQUEST	465		GET_usuarios	1710039093789	1710039093793	OK	 
USER	Buscar produtos	482	START	1710039093808	1710039093808
REQUEST	482		GET_produtos	1710039093808	1710039093810	OK	 
USER	Buscar produtos	376	END	1710039090758	1710039093828
USER	Buscar usuários	466	START	1710039093838	1710039093838
REQUEST	466		GET_usuarios	1710039093838	1710039093840	OK	 
USER	Buscar carrinhos	248	END	1710039087138	1710039093848
USER	Buscar produtos	345	END	1710039089989	1710039093848
USER	Buscar produtos	483	START	1710039093878	1710039093878
REQUEST	483		GET_produtos	1710039093878	1710039093882	OK	 
USER	Buscar usuários	467	START	1710039093888	1710039093888
REQUEST	467		GET_usuarios	1710039093889	1710039093891	OK	 
USER	Buscar produtos	312	END	1710039089058	1710039093908
USER	Buscar usuários	468	START	1710039093939	1710039093939
USER	Buscar produtos	484	START	1710039093939	1710039093939
REQUEST	484		GET_produtos	1710039093940	1710039093944	OK	 
REQUEST	468		GET_usuarios	1710039093939	1710039093945	OK	 
USER	Buscar produtos	340	END	1710039089598	1710039093948
USER	Buscar usuários	368	END	1710039091138	1710039093948
USER	Buscar produtos	371	END	1710039090368	1710039093948
USER	Buscar usuários	356	END	1710039090538	1710039093968
USER	Buscar usuários	469	START	1710039093988	1710039093988
REQUEST	469		GET_usuarios	1710039093989	1710039093994	OK	 
USER	Buscar produtos	485	START	1710039094009	1710039094009
REQUEST	485		GET_produtos	1710039094010	1710039094014	OK	 
USER	Buscar usuários	470	START	1710039094038	1710039094038
REQUEST	470		GET_usuarios	1710039094038	1710039094042	OK	 
USER	Buscar produtos	346	END	1710039090069	1710039094048
USER	Buscar produtos	486	START	1710039094079	1710039094079
REQUEST	486		GET_produtos	1710039094079	1710039094083	OK	 
USER	Buscar usuários	471	START	1710039094088	1710039094088
REQUEST	471		GET_usuarios	1710039094088	1710039094091	OK	 
USER	Buscar produtos	302	END	1710039088218	1710039094098
USER	Buscar produtos	337	END	1710039089368	1710039094118
USER	Buscar usuários	472	START	1710039094138	1710039094138
USER	Buscar produtos	487	START	1710039094138	1710039094138
REQUEST	487		GET_produtos	1710039094138	1710039094141	OK	 
REQUEST	472		GET_usuarios	1710039094138	1710039094141	OK	 
USER	Buscar usuários	400	END	1710039092038	1710039094148
USER	Buscar usuários	322	END	1710039089538	1710039094148
USER	Buscar usuários	488	START	1710039094188	1710039094188
REQUEST	488		GET_usuarios	1710039094189	1710039094193	OK	 
USER	Buscar produtos	508	START	1710039094209	1710039094209
REQUEST	508		GET_produtos	1710039094209	1710039094214	OK	 
USER	Buscar usuários	352	END	1710039090338	1710039094218
USER	Buscar usuários	489	START	1710039094238	1710039094238
REQUEST	489		GET_usuarios	1710039094239	1710039094243	OK	 
USER	Buscar produtos	375	END	1710039090678	1710039094248
USER	Buscar usuários	389	END	1710039091488	1710039094257
USER	Buscar produtos	509	START	1710039094278	1710039094278
REQUEST	509		GET_produtos	1710039094279	1710039094283	OK	 
USER	Buscar usuários	490	START	1710039094288	1710039094288
REQUEST	490		GET_usuarios	1710039094289	1710039094291	OK	 
USER	Buscar usuários	354	END	1710039090438	1710039094298
USER	Buscar produtos	403	END	1710039091208	1710039094298
USER	Buscar usuários	364	END	1710039090938	1710039094298
USER	Buscar usuários	491	START	1710039094339	1710039094339
USER	Buscar produtos	510	START	1710039094339	1710039094339
REQUEST	491		GET_usuarios	1710039094340	1710039094344	OK	 
REQUEST	510		GET_produtos	1710039094340	1710039094345	OK	 
USER	Buscar usuários	396	END	1710039091838	1710039094368
USER	Buscar usuários	367	END	1710039091088	1710039094388
USER	Buscar usuários	492	START	1710039094388	1710039094388
REQUEST	492		GET_usuarios	1710039094389	1710039094391	OK	 
USER	Buscar usuários	332	END	1710039090038	1710039094408
USER	Buscar produtos	511	START	1710039094408	1710039094408
REQUEST	511		GET_produtos	1710039094409	1710039094411	OK	 
USER	Buscar usuários	327	END	1710039089788	1710039094439
USER	Buscar usuários	421	END	1710039092338	1710039094439
USER	Buscar usuários	493	START	1710039094439	1710039094439
REQUEST	493		GET_usuarios	1710039094440	1710039094444	OK	 
USER	Buscar produtos	512	START	1710039094478	1710039094478
REQUEST	512		GET_produtos	1710039094478	1710039094482	OK	 
USER	Buscar produtos	406	END	1710039091428	1710039094488
USER	Buscar usuários	494	START	1710039094488	1710039094488
REQUEST	494		GET_usuarios	1710039094489	1710039094492	OK	 
USER	Buscar usuários	321	END	1710039089490	1710039094498
USER	Buscar produtos	306	END	1710039088558	1710039094537
USER	Buscar produtos	513	START	1710039094537	1710039094537
USER	Buscar usuários	495	START	1710039094538	1710039094538
REQUEST	513		GET_produtos	1710039094538	1710039094541	OK	 
REQUEST	495		GET_usuarios	1710039094538	1710039094542	OK	 
USER	Buscar usuários	323	END	1710039089588	1710039094567
USER	Buscar usuários	496	START	1710039094588	1710039094588
REQUEST	496		GET_usuarios	1710039094589	1710039094591	OK	 
USER	Buscar produtos	514	START	1710039094608	1710039094608
REQUEST	514		GET_produtos	1710039094608	1710039094610	OK	 
USER	Buscar usuários	497	START	1710039094638	1710039094638
REQUEST	497		GET_usuarios	1710039094639	1710039094644	OK	 
USER	Buscar usuários	383	END	1710039091188	1710039094658
USER	Buscar produtos	515	START	1710039094678	1710039094678
REQUEST	515		GET_produtos	1710039094679	1710039094683	OK	 
USER	Buscar usuários	498	START	1710039094688	1710039094688
REQUEST	498		GET_usuarios	1710039094689	1710039094691	OK	 
USER	Buscar usuários	351	END	1710039090287	1710039094698
USER	Buscar produtos	379	END	1710039090988	1710039094708
USER	Buscar usuários	328	END	1710039089838	1710039094708
USER	Buscar carrinhos	281	END	1710039088138	1710039094718
USER	Buscar usuários	329	END	1710039089888	1710039094718
USER	Buscar usuários	499	START	1710039094739	1710039094739
USER	Buscar produtos	516	START	1710039094739	1710039094739
