ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	SimpleSimulation	simplesimulation	1710121519660	 	3.2.1
REQUEST	495		GET_usuarios	1710121559885	1710121559888	OK	 
USER	Buscar usuários	460	END	1710121557465	1710121559935
USER	Buscar usuários	496	START	1710121559945	1710121559945
REQUEST	496		GET_usuarios	1710121559945	1710121559947	OK	 
USER	Buscar usuários	497	START	1710121560015	1710121560015
REQUEST	497		GET_usuarios	1710121560016	1710121560018	OK	 
USER	Buscar usuários	456	END	1710121557186	1710121560035
USER	Buscar usuários	447	END	1710121556535	1710121560075
USER	Buscar usuários	498	START	1710121560086	1710121560086
REQUEST	498		GET_usuarios	1710121560086	1710121560089	OK	 
USER	Buscar usuários	465	END	1710121557825	1710121560095
USER	Buscar usuários	451	END	1710121556825	1710121560105
USER	Buscar usuários	499	START	1710121560145	1710121560145
REQUEST	499		GET_usuarios	1710121560146	1710121560151	OK	 
USER	Buscar usuários	500	START	1710121560215	1710121560215
REQUEST	500		GET_usuarios	1710121560216	1710121560220	OK	 
USER	Buscar usuários	436	END	1710121555755	1710121560235
USER	Buscar usuários	459	END	1710121557395	1710121560255
USER	Buscar usuários	439	END	1710121555965	1710121560255
USER	Buscar usuários	444	END	1710121556325	1710121560275
USER	Buscar usuários	501	START	1710121560285	1710121560285
REQUEST	501		GET_usuarios	1710121560286	1710121560289	OK	 
USER	Buscar usuários	432	END	1710121555465	1710121560325
USER	Buscar usuários	502	START	1710121560345	1710121560345
REQUEST	502		GET_usuarios	1710121560346	1710121560350	OK	 
USER	Buscar usuários	503	START	1710121560415	1710121560415
REQUEST	503		GET_usuarios	1710121560415	1710121560417	OK	 
USER	Buscar usuários	455	END	1710121557105	1710121560475
USER	Buscar usuários	504	START	1710121560485	1710121560485
REQUEST	504		GET_usuarios	1710121560485	1710121560489	OK	 
USER	Buscar usuários	457	END	1710121557255	1710121560495
USER	Buscar usuários	441	END	1710121556105	1710121560505
USER	Buscar usuários	446	END	1710121556465	1710121560515
USER	Buscar usuários	464	END	1710121557756	1710121560535
USER	Buscar usuários	505	START	1710121560545	1710121560545
REQUEST	505		GET_usuarios	1710121560546	1710121560550	OK	 
USER	Buscar usuários	438	END	1710121555895	1710121560555
USER	Buscar usuários	474	END	1710121558465	1710121560616
USER	Buscar usuários	506	START	1710121560615	1710121560615
REQUEST	506		GET_usuarios	1710121560616	1710121560621	OK	 
USER	Buscar usuários	507	START	1710121560685	1710121560685
REQUEST	507		GET_usuarios	1710121560686	1710121560688	OK	 
USER	Buscar usuários	508	START	1710121560745	1710121560745
REQUEST	508		GET_usuarios	1710121560745	1710121560748	OK	 
USER	Buscar usuários	509	START	1710121560805	1710121560805
REQUEST	509		GET_usuarios	1710121560806	1710121560810	OK	 
USER	Buscar usuários	510	START	1710121560865	1710121560865
REQUEST	510		GET_usuarios	1710121560866	1710121560871	OK	 
USER	Buscar usuários	511	START	1710121560925	1710121560925
REQUEST	511		GET_usuarios	1710121560926	1710121560932	OK	 
USER	Buscar usuários	470	END	1710121558185	1710121560985
USER	Buscar usuários	462	END	1710121557605	1710121560995
USER	Buscar usuários	512	START	1710121560995	1710121560995
REQUEST	512		GET_usuarios	1710121560996	1710121561000	OK	 
USER	Buscar usuários	449	END	1710121556685	1710121561005
USER	Buscar usuários	475	END	1710121558536	1710121561014
USER	Buscar usuários	445	END	1710121556395	1710121561014
USER	Buscar usuários	513	START	1710121561055	1710121561055
REQUEST	513		GET_usuarios	1710121561056	1710121561060	OK	 
USER	Buscar usuários	514	START	1710121561115	1710121561115
REQUEST	514		GET_usuarios	1710121561117	1710121561122	OK	 
USER	Buscar usuários	515	START	1710121561174	1710121561174
REQUEST	515		GET_usuarios	1710121561175	1710121561178	OK	 
USER	Buscar usuários	443	END	1710121556255	1710121561185
USER	Buscar usuários	516	START	1710121561245	1710121561245
REQUEST	516		GET_usuarios	1710121561246	1710121561249	OK	 
USER	Buscar usuários	461	END	1710121557535	1710121561306
USER	Buscar usuários	517	START	1710121561305	1710121561305
REQUEST	517		GET_usuarios	1710121561307	1710121561312	OK	 
USER	Buscar usuários	518	START	1710121561365	1710121561365
REQUEST	518		GET_usuarios	1710121561366	1710121561371	OK	 
USER	Buscar usuários	467	END	1710121557965	1710121561425
USER	Buscar usuários	519	START	1710121561425	1710121561425
REQUEST	519		GET_usuarios	1710121561425	1710121561430	OK	 
USER	Buscar usuários	520	START	1710121561495	1710121561495
REQUEST	520		GET_usuarios	1710121561495	1710121561498	OK	 
USER	Buscar usuários	521	START	1710121561555	1710121561555
REQUEST	521		GET_usuarios	1710121561555	1710121561557	OK	 
USER	Buscar usuários	488	END	1710121559416	1710121561565
USER	Buscar usuários	522	START	1710121561615	1710121561615
REQUEST	522		GET_usuarios	1710121561615	1710121561618	OK	 
USER	Buscar usuários	523	START	1710121561675	1710121561675
REQUEST	523		GET_usuarios	1710121561675	1710121561678	OK	 
USER	Buscar usuários	485	END	1710121559215	1710121561694
USER	Buscar usuários	524	START	1710121561745	1710121561745
REQUEST	524		GET_usuarios	1710121561746	1710121561750	OK	 
USER	Buscar usuários	463	END	1710121557685	1710121561765
USER	Buscar usuários	525	START	1710121561805	1710121561805
REQUEST	525		GET_usuarios	1710121561806	1710121561811	OK	 
USER	Buscar usuários	453	END	1710121556965	1710121561835
USER	Buscar usuários	452	END	1710121556895	1710121561835
USER	Buscar usuários	526	START	1710121561865	1710121561865
REQUEST	526		GET_usuarios	1710121561866	1710121561877	OK	 
USER	Buscar usuários	469	END	1710121558105	1710121561895
USER	Buscar usuários	527	START	1710121561935	1710121561935
REQUEST	527		GET_usuarios	1710121561936	1710121561940	OK	 
USER	Buscar usuários	471	END	1710121558255	1710121561945
USER	Buscar usuários	473	END	1710121558395	1710121561955
USER	Buscar usuários	528	START	1710121561995	1710121561995
REQUEST	528		GET_usuarios	1710121561996	1710121561998	OK	 
USER	Buscar usuários	468	END	1710121558035	1710121562005
USER	Buscar usuários	529	START	1710121562055	1710121562055
REQUEST	529		GET_usuarios	1710121562056	1710121562061	OK	 
USER	Buscar usuários	476	END	1710121558605	1710121562115
USER	Buscar usuários	530	START	1710121562115	1710121562115
REQUEST	530		GET_usuarios	1710121562115	1710121562118	OK	 
USER	Buscar usuários	489	END	1710121559475	1710121562174
USER	Buscar usuários	531	START	1710121562185	1710121562185
REQUEST	531		GET_usuarios	1710121562185	1710121562189	OK	 
USER	Buscar usuários	466	END	1710121557895	1710121562195
USER	Buscar usuários	532	START	1710121562245	1710121562245
REQUEST	532		GET_usuarios	1710121562246	1710121562250	OK	 
USER	Buscar usuários	487	END	1710121559345	1710121562266
USER	Buscar usuários	533	START	1710121562305	1710121562305
REQUEST	533		GET_usuarios	1710121562306	1710121562310	OK	 
USER	Buscar usuários	534	START	1710121562365	1710121562365
REQUEST	534		GET_usuarios	1710121562366	1710121562371	OK	 
USER	Buscar usuários	497	END	1710121560015	1710121562375
USER	Buscar usuários	535	START	1710121562435	1710121562435
REQUEST	535		GET_usuarios	1710121562436	1710121562438	OK	 
USER	Buscar usuários	503	END	1710121560415	1710121562444
USER	Buscar usuários	536	START	1710121562495	1710121562495
REQUEST	536		GET_usuarios	1710121562495	1710121562499	OK	 
USER	Buscar usuários	478	END	1710121558745	1710121562525
USER	Buscar usuários	537	START	1710121562555	1710121562555
REQUEST	537		GET_usuarios	1710121562556	1710121562560	OK	 
USER	Buscar usuários	538	START	1710121562615	1710121562615
REQUEST	538		GET_usuarios	1710121562616	1710121562621	OK	 
USER	Buscar usuários	472	END	1710121558325	1710121562655
USER	Buscar usuários	499	END	1710121560145	1710121562675
USER	Buscar usuários	539	START	1710121562686	1710121562686
REQUEST	539		GET_usuarios	1710121562687	1710121562691	OK	 
USER	Buscar usuários	540	START	1710121562744	1710121562744
REQUEST	540		GET_usuarios	1710121562745	1710121562750	OK	 
USER	Buscar usuários	541	START	1710121562805	1710121562805
REQUEST	541		GET_usuarios	1710121562806	1710121562810	OK	 
USER	Buscar usuários	542	START	1710121562865	1710121562865
REQUEST	542		GET_usuarios	1710121562866	1710121562871	OK	 
USER	Buscar usuários	482	END	1710121559015	1710121562885
USER	Buscar usuários	486	END	1710121559274	1710121562926
USER	Buscar usuários	543	START	1710121562925	1710121562925
REQUEST	543		GET_usuarios	1710121562926	1710121562931	OK	 
USER	Buscar usuários	544	START	1710121562995	1710121562995
REQUEST	544		GET_usuarios	1710121562996	1710121563001	OK	 
USER	Buscar usuários	477	END	1710121558685	1710121563055
USER	Buscar usuários	545	START	1710121563055	1710121563055
REQUEST	545		GET_usuarios	1710121563056	1710121563061	OK	 
USER	Buscar usuários	491	END	1710121559616	1710121563085
USER	Buscar usuários	496	END	1710121559945	1710121563096
USER	Buscar usuários	510	END	1710121560865	1710121563106
USER	Buscar usuários	546	START	1710121563115	1710121563115
REQUEST	546		GET_usuarios	1710121563116	1710121563121	OK	 
USER	Buscar usuários	547	START	1710121563176	1710121563176
REQUEST	547		GET_usuarios	1710121563176	1710121563181	OK	 
USER	Buscar usuários	492	END	1710121559676	1710121563245
USER	Buscar usuários	514	END	1710121561115	1710121563246
USER	Buscar usuários	548	START	1710121563246	1710121563246
REQUEST	548		GET_usuarios	1710121563247	1710121563251	OK	 
USER	Buscar usuários	479	END	1710121558815	1710121563305
USER	Buscar usuários	549	START	1710121563305	1710121563305
REQUEST	549		GET_usuarios	1710121563305	1710121563308	OK	 
USER	Buscar usuários	490	END	1710121559545	1710121563356
USER	Buscar usuários	550	START	1710121563366	1710121563366
REQUEST	550		GET_usuarios	1710121563366	1710121563371	OK	 
USER	Buscar usuários	551	START	1710121563426	1710121563426
REQUEST	551		GET_usuarios	1710121563427	1710121563432	OK	 
USER	Buscar usuários	552	START	1710121563495	1710121563495
REQUEST	552		GET_usuarios	1710121563495	1710121563498	OK	 
USER	Buscar usuários	498	END	1710121560086	1710121563505
USER	Buscar usuários	520	END	1710121561495	1710121563545
USER	Buscar usuários	553	START	1710121563555	1710121563555
REQUEST	553		GET_usuarios	1710121563556	1710121563561	OK	 
USER	Buscar usuários	483	END	1710121559075	1710121563565
USER	Buscar usuários	480	END	1710121558875	1710121563575
USER	Buscar usuários	501	END	1710121560285	1710121563631
USER	Buscar usuários	481	END	1710121558945	1710121563631
USER	Buscar usuários	554	START	1710121563631	1710121563631
REQUEST	554		GET_usuarios	1710121563631	1710121563634	OK	 
USER	Buscar usuários	494	END	1710121559815	1710121563655
USER	Buscar usuários	521	END	1710121561555	1710121563675
USER	Buscar usuários	555	START	1710121563675	1710121563675
REQUEST	555		GET_usuarios	1710121563675	1710121563679	OK	 
USER	Buscar usuários	556	START	1710121563745	1710121563745
REQUEST	556		GET_usuarios	1710121563745	1710121563749	OK	 
USER	Buscar usuários	557	START	1710121563805	1710121563805
REQUEST	557		GET_usuarios	1710121563805	1710121563810	OK	 
USER	Buscar usuários	558	START	1710121563865	1710121563865
REQUEST	558		GET_usuarios	1710121563866	1710121563871	OK	 
USER	Buscar usuários	559	START	1710121563935	1710121563935
REQUEST	559		GET_usuarios	1710121563936	1710121563941	OK	 
USER	Buscar usuários	484	END	1710121559145	1710121563985
USER	Buscar usuários	560	START	1710121563995	1710121563995
REQUEST	560		GET_usuarios	1710121563996	1710121564001	OK	 
USER	Buscar usuários	506	END	1710121560615	1710121564015
USER	Buscar usuários	504	END	1710121560485	1710121564045
USER	Buscar usuários	561	START	1710121564054	1710121564054
REQUEST	561		GET_usuarios	1710121564055	1710121564059	OK	 
USER	Buscar usuários	562	START	1710121564115	1710121564115
REQUEST	562		GET_usuarios	1710121564116	1710121564122	OK	 
USER	Buscar usuários	563	START	1710121564185	1710121564185
REQUEST	563		GET_usuarios	1710121564186	1710121564191	OK	 
USER	Buscar usuários	528	END	1710121561995	1710121564225
USER	Buscar usuários	564	START	1710121564245	1710121564245
REQUEST	564		GET_usuarios	1710121564245	1710121564250	OK	 
USER	Buscar usuários	493	END	1710121559746	1710121564275
USER	Buscar usuários	530	END	1710121562115	1710121564295
USER	Buscar usuários	518	END	1710121561365	1710121564305
USER	Buscar usuários	565	START	1710121564305	1710121564305
REQUEST	565		GET_usuarios	1710121564306	1710121564309	OK	 
USER	Buscar usuários	524	END	1710121561745	1710121564345
USER	Buscar usuários	516	END	1710121561245	1710121564345
USER	Buscar usuários	566	START	1710121564365	1710121564365
REQUEST	566		GET_usuarios	1710121564366	1710121564371	OK	 
USER	Buscar usuários	517	END	1710121561305	1710121564375
USER	Buscar usuários	532	END	1710121562245	1710121564425
USER	Buscar usuários	567	START	1710121564435	1710121564435
REQUEST	567		GET_usuarios	1710121564435	1710121564438	OK	 
USER	Buscar usuários	512	END	1710121560995	1710121564466
USER	Buscar usuários	568	START	1710121564495	1710121564495
REQUEST	568		GET_usuarios	1710121564496	1710121564501	OK	 
USER	Buscar usuários	569	START	1710121564556	1710121564556
REQUEST	569		GET_usuarios	1710121564556	1710121564561	OK	 
USER	Buscar usuários	570	START	1710121564615	1710121564615
REQUEST	570		GET_usuarios	1710121564616	1710121564621	OK	 
USER	Buscar usuários	502	END	1710121560345	1710121564625
USER	Buscar usuários	507	END	1710121560685	1710121564635
USER	Buscar usuários	571	START	1710121564685	1710121564685
REQUEST	571		GET_usuarios	1710121564686	1710121564691	OK	 
USER	Buscar usuários	572	START	1710121564735	1710121564735
REQUEST	572		GET_usuarios	1710121564736	1710121564738	OK	 
USER	Buscar usuários	537	END	1710121562555	1710121564745
USER	Buscar usuários	573	START	1710121564795	1710121564795
REQUEST	573		GET_usuarios	1710121564796	1710121564801	OK	 
USER	Buscar usuários	500	END	1710121560215	1710121564805
USER	Buscar usuários	574	START	1710121564855	1710121564855
REQUEST	574		GET_usuarios	1710121564856	1710121564861	OK	 
USER	Buscar usuários	495	END	1710121559885	1710121564895
USER	Buscar usuários	575	START	1710121564915	1710121564915
REQUEST	575		GET_usuarios	1710121564916	1710121564921	OK	 
USER	Buscar usuários	576	START	1710121564975	1710121564975
REQUEST	576		GET_usuarios	1710121564975	1710121564978	OK	 
USER	Buscar usuários	515	END	1710121561174	1710121564985
USER	Buscar usuários	577	START	1710121565036	1710121565036
REQUEST	577		GET_usuarios	1710121565037	1710121565042	OK	 
USER	Buscar usuários	505	END	1710121560545	1710121565085
USER	Buscar usuários	578	START	1710121565095	1710121565095
REQUEST	578		GET_usuarios	1710121565096	1710121565100	OK	 
USER	Buscar usuários	579	START	1710121565145	1710121565145
REQUEST	579		GET_usuarios	1710121565146	1710121565150	OK	 
USER	Buscar usuários	519	END	1710121561425	1710121565195
USER	Buscar usuários	580	START	1710121565205	1710121565205
REQUEST	580		GET_usuarios	1710121565206	1710121565210	OK	 
USER	Buscar usuários	547	END	1710121563176	1710121565235
USER	Buscar usuários	581	START	1710121565266	1710121565266
REQUEST	581		GET_usuarios	1710121565266	1710121565272	OK	 
USER	Buscar usuários	582	START	1710121565325	1710121565325
REQUEST	582		GET_usuarios	1710121565325	1710121565327	OK	 
USER	Buscar usuários	527	END	1710121561935	1710121565376
USER	Buscar usuários	583	START	1710121565385	1710121565385
REQUEST	583		GET_usuarios	1710121565385	1710121565388	OK	 
USER	Buscar usuários	541	END	1710121562805	1710121565405
USER	Buscar usuários	526	END	1710121561865	1710121565426
USER	Buscar usuários	584	START	1710121565446	1710121565446
REQUEST	584		GET_usuarios	1710121565446	1710121565452	OK	 
USER	Buscar usuários	508	END	1710121560745	1710121565475
USER	Buscar usuários	534	END	1710121562365	1710121565475
USER	Buscar usuários	549	END	1710121563305	1710121565485
USER	Buscar usuários	585	START	1710121565505	1710121565505
REQUEST	585		GET_usuarios	1710121565506	1710121565510	OK	 
USER	Buscar usuários	522	END	1710121561615	1710121565536
USER	Buscar usuários	586	START	1710121565565	1710121565565
REQUEST	586		GET_usuarios	1710121565566	1710121565572	OK	 
USER	Buscar usuários	587	START	1710121565625	1710121565625
REQUEST	587		GET_usuarios	1710121565626	1710121565631	OK	 
USER	Buscar usuários	588	START	1710121565675	1710121565675
REQUEST	588		GET_usuarios	1710121565676	1710121565679	OK	 
USER	Buscar usuários	555	END	1710121563675	1710121565725
USER	Buscar usuários	509	END	1710121560805	1710121565735
USER	Buscar usuários	589	START	1710121565735	1710121565735
REQUEST	589		GET_usuarios	1710121565735	1710121565739	OK	 
USER	Buscar usuários	590	START	1710121565795	1710121565795
REQUEST	590		GET_usuarios	1710121565795	1710121565797	OK	 
USER	Buscar usuários	533	END	1710121562305	1710121565825
USER	Buscar usuários	531	END	1710121562185	1710121565856
USER	Buscar usuários	591	START	1710121565855	1710121565855
REQUEST	591		GET_usuarios	1710121565856	1710121565861	OK	 
USER	Buscar usuários	513	END	1710121561055	1710121565865
USER	Buscar usuários	592	START	1710121565915	1710121565915
REQUEST	592		GET_usuarios	1710121565916	1710121565921	OK	 
USER	Buscar usuários	511	END	1710121560925	1710121565945
USER	Buscar usuários	593	START	1710121565975	1710121565975
REQUEST	593		GET_usuarios	1710121565976	1710121565981	OK	 
USER	Buscar usuários	525	END	1710121561805	1710121565995
USER	Buscar usuários	554	END	1710121563631	1710121566005
USER	Buscar usuários	553	END	1710121563555	1710121566025
USER	Buscar usuários	594	START	1710121566036	1710121566036
REQUEST	594		GET_usuarios	1710121566037	1710121566041	OK	 
USER	Buscar usuários	595	START	1710121566095	1710121566095
REQUEST	595		GET_usuarios	1710121566095	1710121566099	OK	 
USER	Buscar usuários	596	START	1710121566155	1710121566155
REQUEST	596		GET_usuarios	1710121566156	1710121566160	OK	 
USER	Buscar usuários	523	END	1710121561675	1710121566196
USER	Buscar usuários	557	END	1710121563805	1710121566205
USER	Buscar usuários	597	START	1710121566205	1710121566205
REQUEST	597		GET_usuarios	1710121566206	1710121566211	OK	 
USER	Buscar usuários	545	END	1710121563055	1710121566225
USER	Buscar usuários	598	START	1710121566265	1710121566265
REQUEST	598		GET_usuarios	1710121566266	1710121566270	OK	 
USER	Buscar usuários	546	END	1710121563115	1710121566305
USER	Buscar usuários	535	END	1710121562435	1710121566316
USER	Buscar usuários	599	START	1710121566325	1710121566325
REQUEST	599		GET_usuarios	1710121566325	1710121566330	OK	 
USER	Buscar usuários	539	END	1710121562686	1710121566345
USER	Buscar usuários	600	START	1710121566385	1710121566385
REQUEST	600		GET_usuarios	1710121566386	1710121566390	OK	 
USER	Buscar usuários	542	END	1710121562865	1710121566445
USER	Buscar usuários	601	START	1710121566445	1710121566445
REQUEST	601		GET_usuarios	1710121566445	1710121566450	OK	 
USER	Buscar usuários	602	START	1710121566505	1710121566505
REQUEST	602		GET_usuarios	1710121566505	1710121566508	OK	 
USER	Buscar usuários	551	END	1710121563426	1710121566536
USER	Buscar usuários	603	START	1710121566565	1710121566565
REQUEST	603		GET_usuarios	1710121566566	1710121566571	OK	 
USER	Buscar usuários	529	END	1710121562055	1710121566585
USER	Buscar usuários	538	END	1710121562615	1710121566595
USER	Buscar usuários	544	END	1710121562995	1710121566625
USER	Buscar usuários	559	END	1710121563935	1710121566625
USER	Buscar usuários	604	START	1710121566625	1710121566625
REQUEST	604		GET_usuarios	1710121566625	1710121566631	OK	 
USER	Buscar usuários	561	END	1710121564054	1710121566645
USER	Buscar usuários	605	START	1710121566686	1710121566686
REQUEST	605		GET_usuarios	1710121566686	1710121566691	OK	 
USER	Buscar usuários	606	START	1710121566735	1710121566735
REQUEST	606		GET_usuarios	1710121566735	1710121566739	OK	 
USER	Buscar usuários	562	END	1710121564115	1710121566775
USER	Buscar usuários	607	START	1710121566795	1710121566795
REQUEST	607		GET_usuarios	1710121566795	1710121566799	OK	 
USER	Buscar usuários	564	END	1710121564245	1710121566815
USER	Buscar usuários	608	START	1710121566845	1710121566845
REQUEST	608		GET_usuarios	1710121566846	1710121566850	OK	 
USER	Buscar usuários	570	END	1710121564615	1710121566885
USER	Buscar usuários	566	END	1710121564365	1710121566905
USER	Buscar usuários	609	START	1710121566905	1710121566905
REQUEST	609		GET_usuarios	1710121566906	1710121566910	OK	 
USER	Buscar usuários	560	END	1710121563995	1710121566956
USER	Buscar usuários	610	START	1710121566956	1710121566956
REQUEST	610		GET_usuarios	1710121566956	1710121566960	OK	 
USER	Buscar usuários	569	END	1710121564556	1710121567005
USER	Buscar usuários	611	START	1710121567015	1710121567015
REQUEST	611		GET_usuarios	1710121567016	1710121567021	OK	 
USER	Buscar usuários	563	END	1710121564185	1710121567025
USER	Buscar usuários	574	END	1710121564855	1710121567045
USER	Buscar usuários	612	START	1710121567064	1710121567064
REQUEST	612		GET_usuarios	1710121567065	1710121567067	OK	 
USER	Buscar usuários	556	END	1710121563745	1710121567085
USER	Buscar usuários	565	END	1710121564305	1710121567085
USER	Buscar usuários	613	START	1710121567125	1710121567125
REQUEST	613		GET_usuarios	1710121567126	1710121567131	OK	 
USER	Buscar usuários	536	END	1710121562495	1710121567145
USER	Buscar usuários	572	END	1710121564735	1710121567155
USER	Buscar usuários	614	START	1710121567175	1710121567175
REQUEST	614		GET_usuarios	1710121567175	1710121567180	OK	 
USER	Buscar usuários	540	END	1710121562744	1710121567196
USER	Buscar usuários	543	END	1710121562925	1710121567205
USER	Buscar usuários	615	START	1710121567234	1710121567234
REQUEST	615		GET_usuarios	1710121567235	1710121567237	OK	 
USER	Buscar usuários	550	END	1710121563366	1710121567245
USER	Buscar usuários	616	START	1710121567296	1710121567296
REQUEST	616		GET_usuarios	1710121567296	1710121567301	OK	 
USER	Buscar usuários	578	END	1710121565095	1710121567326
USER	Buscar usuários	617	START	1710121567346	1710121567346
REQUEST	617		GET_usuarios	1710121567346	1710121567351	OK	 
USER	Buscar usuários	573	END	1710121564795	1710121567365
USER	Buscar usuários	618	START	1710121567405	1710121567405
REQUEST	618		GET_usuarios	1710121567406	1710121567410	OK	 
USER	Buscar usuários	558	END	1710121563865	1710121567445
USER	Buscar usuários	548	END	1710121563246	1710121567455
USER	Buscar usuários	619	START	1710121567455	1710121567455
REQUEST	619		GET_usuarios	1710121567456	1710121567460	OK	 
USER	Buscar usuários	620	START	1710121567515	1710121567515
REQUEST	620		GET_usuarios	1710121567516	1710121567521	OK	 
USER	Buscar usuários	621	START	1710121567565	1710121567565
REQUEST	621		GET_usuarios	1710121567566	1710121567571	OK	 
USER	Buscar usuários	583	END	1710121565385	1710121567615
USER	Buscar usuários	622	START	1710121567625	1710121567625
REQUEST	622		GET_usuarios	1710121567625	1710121567628	OK	 
USER	Buscar usuários	623	START	1710121567675	1710121567675
REQUEST	623		GET_usuarios	1710121567675	1710121567678	OK	 
USER	Buscar usuários	567	END	1710121564435	1710121567705
USER	Buscar usuários	624	START	1710121567735	1710121567735
REQUEST	624		GET_usuarios	1710121567736	1710121567739	OK	 
USER	Buscar usuários	576	END	1710121564975	1710121567796
USER	Buscar usuários	625	START	1710121567795	1710121567795
REQUEST	625		GET_usuarios	1710121567796	1710121567799	OK	 
USER	Buscar usuários	626	START	1710121567845	1710121567845
REQUEST	626		GET_usuarios	1710121567846	1710121567849	OK	 
USER	Buscar usuários	582	END	1710121565325	1710121567856
USER	Buscar usuários	579	END	1710121565145	1710121567865
USER	Buscar usuários	552	END	1710121563495	1710121567895
USER	Buscar usuários	627	START	1710121567905	1710121567905
REQUEST	627		GET_usuarios	1710121567906	1710121567910	OK	 
USER	Buscar usuários	584	END	1710121565446	1710121567955
USER	Buscar usuários	628	START	1710121567955	1710121567955
REQUEST	628		GET_usuarios	1710121567955	1710121567957	OK	 
USER	Buscar usuários	629	START	1710121568015	1710121568015
REQUEST	629		GET_usuarios	1710121568016	1710121568023	OK	 
USER	Buscar usuários	630	START	1710121568065	1710121568065
REQUEST	630		GET_usuarios	1710121568065	1710121568069	OK	 
USER	Buscar usuários	631	START	1710121568125	1710121568125
REQUEST	631		GET_usuarios	1710121568125	1710121568128	OK	 
USER	Buscar usuários	632	START	1710121568185	1710121568185
REQUEST	632		GET_usuarios	1710121568185	1710121568187	OK	 
USER	Buscar usuários	568	END	1710121564495	1710121568195
USER	Buscar usuários	633	START	1710121568235	1710121568235
REQUEST	633		GET_usuarios	1710121568235	1710121568238	OK	 
USER	Buscar usuários	634	START	1710121568295	1710121568295
REQUEST	634		GET_usuarios	1710121568296	1710121568301	OK	 
USER	Buscar usuários	598	END	1710121566265	1710121568335
USER	Buscar usuários	635	START	1710121568345	1710121568345
REQUEST	635		GET_usuarios	1710121568345	1710121568350	OK	 
USER	Buscar usuários	636	START	1710121568405	1710121568405
REQUEST	636		GET_usuarios	1710121568406	1710121568410	OK	 
USER	Buscar usuários	599	END	1710121566325	1710121568445
USER	Buscar usuários	637	START	1710121568455	1710121568455
REQUEST	637		GET_usuarios	1710121568455	1710121568460	OK	 
USER	Buscar usuários	638	START	1710121568515	1710121568515
REQUEST	638		GET_usuarios	1710121568516	1710121568521	OK	 
USER	Buscar usuários	580	END	1710121565205	1710121568535
USER	Buscar usuários	639	START	1710121568565	1710121568565
REQUEST	639		GET_usuarios	1710121568566	1710121568569	OK	 
USER	Buscar usuários	640	START	1710121568625	1710121568625
REQUEST	640		GET_usuarios	1710121568626	1710121568630	OK	 
USER	Buscar usuários	641	START	1710121568686	1710121568686
USER	Buscar usuários	575	END	1710121564915	1710121568686
REQUEST	641		GET_usuarios	1710121568687	1710121568691	OK	 
USER	Buscar usuários	642	START	1710121568735	1710121568735
REQUEST	642		GET_usuarios	1710121568736	1710121568741	OK	 
USER	Buscar usuários	585	END	1710121565505	1710121568785
USER	Buscar usuários	643	START	1710121568795	1710121568795
REQUEST	643		GET_usuarios	1710121568796	1710121568800	OK	 
USER	Buscar usuários	644	START	1710121568845	1710121568845
REQUEST	644		GET_usuarios	1710121568846	1710121568850	OK	 
USER	Buscar usuários	645	START	1710121568904	1710121568904
REQUEST	645		GET_usuarios	1710121568905	1710121568907	OK	 
USER	Buscar usuários	646	START	1710121568954	1710121568954
REQUEST	646		GET_usuarios	1710121568954	1710121568956	OK	 
USER	Buscar usuários	647	START	1710121569015	1710121569015
REQUEST	647		GET_usuarios	1710121569015	1710121569017	OK	 
USER	Buscar usuários	590	END	1710121565795	1710121569065
USER	Buscar usuários	648	START	1710121569065	1710121569065
REQUEST	648		GET_usuarios	1710121569065	1710121569067	OK	 
USER	Buscar usuários	649	START	1710121569125	1710121569125
REQUEST	649		GET_usuarios	1710121569126	1710121569128	OK	 
USER	Buscar usuários	602	END	1710121566505	1710121569165
USER	Buscar usuários	650	START	1710121569175	1710121569175
REQUEST	650		GET_usuarios	1710121569175	1710121569177	OK	 
USER	Buscar usuários	651	START	1710121569235	1710121569235
REQUEST	651		GET_usuarios	1710121569236	1710121569241	OK	 
USER	Buscar usuários	594	END	1710121566036	1710121569265
USER	Buscar usuários	652	START	1710121569295	1710121569295
REQUEST	652		GET_usuarios	1710121569296	1710121569301	OK	 
USER	Buscar usuários	653	START	1710121569345	1710121569345
REQUEST	653		GET_usuarios	1710121569346	1710121569350	OK	 
USER	Buscar usuários	654	START	1710121569405	1710121569405
REQUEST	654		GET_usuarios	1710121569405	1710121569408	OK	 
USER	Buscar usuários	655	START	1710121569455	1710121569455
REQUEST	655		GET_usuarios	1710121569456	1710121569460	OK	 
USER	Buscar usuários	577	END	1710121565036	1710121569465
USER	Buscar usuários	656	START	1710121569516	1710121569516
REQUEST	656		GET_usuarios	1710121569516	1710121569521	OK	 
USER	Buscar usuários	657	START	1710121569565	1710121569565
REQUEST	657		GET_usuarios	1710121569566	1710121569570	OK	 
USER	Buscar usuários	588	END	1710121565675	1710121569585
USER	Buscar usuários	571	END	1710121564685	1710121569625
USER	Buscar usuários	658	START	1710121569625	1710121569625
REQUEST	658		GET_usuarios	1710121569626	1710121569630	OK	 
USER	Buscar usuários	659	START	1710121569675	1710121569675
REQUEST	659		GET_usuarios	1710121569675	1710121569680	OK	 
