ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710113231760	 	3.2.1
REQUEST	325		GET_produtos	1710113247281	1710113247285	OK	 
USER	Buscar usuários	311	START	1710113247289	1710113247289
REQUEST	311		GET_usuarios	1710113247289	1710113247292	OK	 
USER	Buscar usuários	204	END	1710113243939	1710113247299
USER	Buscar usuários	167	END	1710113242689	1710113247320
USER	Buscar usuários	312	START	1710113247339	1710113247339
REQUEST	312		GET_usuarios	1710113247340	1710113247345	OK	 
USER	Buscar usuários	216	END	1710113244539	1710113247350
USER	Buscar produtos	326	START	1710113247370	1710113247370
REQUEST	326		GET_produtos	1710113247371	1710113247376	OK	 
USER	Buscar usuários	313	START	1710113247389	1710113247389
REQUEST	313		GET_usuarios	1710113247390	1710113247394	OK	 
USER	Buscar usuários	314	START	1710113247439	1710113247439
REQUEST	314		GET_usuarios	1710113247440	1710113247445	OK	 
USER	Buscar usuários	203	END	1710113243889	1710113247450
USER	Buscar produtos	327	START	1710113247450	1710113247450
REQUEST	327		GET_produtos	1710113247450	1710113247453	OK	 
USER	Buscar usuários	165	END	1710113242589	1710113247469
USER	Buscar usuários	315	START	1710113247489	1710113247489
REQUEST	315		GET_usuarios	1710113247490	1710113247495	OK	 
USER	Buscar produtos	220	END	1710113243900	1710113247509
USER	Buscar produtos	159	END	1710113242239	1710113247530
USER	Buscar carrinhos	329	START	1710113247530	1710113247530
USER	Buscar produtos	328	START	1710113247530	1710113247530
USER	Editar Usuário	330	START	1710113247530	1710113247530
REQUEST	330		PUT_Usuario	1710113247531	1710113247534	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	330	END	1710113247530	1710113247534
REQUEST	328		GET_produtos	1710113247531	1710113247535	OK	 
REQUEST	329		GET_carrinhos	1710113247531	1710113247534	OK	 
USER	Buscar usuários	316	START	1710113247539	1710113247539
REQUEST	316		GET_usuarios	1710113247540	1710113247542	OK	 
USER	Buscar usuários	331	START	1710113247590	1710113247590
REQUEST	331		GET_usuarios	1710113247591	1710113247597	OK	 
USER	Buscar produtos	351	START	1710113247609	1710113247609
REQUEST	351		GET_produtos	1710113247609	1710113247611	OK	 
USER	Buscar usuários	332	START	1710113247639	1710113247639
REQUEST	332		GET_usuarios	1710113247640	1710113247643	OK	 
USER	Buscar usuários	249	END	1710113245539	1710113247650
USER	Buscar usuários	333	START	1710113247689	1710113247689
USER	Buscar produtos	352	START	1710113247689	1710113247689
REQUEST	333		GET_usuarios	1710113247691	1710113247695	OK	 
REQUEST	352		GET_produtos	1710113247691	1710113247696	OK	 
USER	Buscar usuários	263	END	1710113245579	1710113247720
USER	Buscar usuários	211	END	1710113244289	1710113247720
USER	Buscar usuários	334	START	1710113247739	1710113247739
REQUEST	334		GET_usuarios	1710113247740	1710113247744	OK	 
USER	Buscar produtos	353	START	1710113247769	1710113247769
REQUEST	353		GET_produtos	1710113247770	1710113247772	OK	 
USER	Buscar usuários	234	END	1710113244789	1710113247780
USER	Buscar usuários	335	START	1710113247789	1710113247789
REQUEST	335		GET_usuarios	1710113247789	1710113247791	OK	 
USER	Buscar usuários	177	END	1710113243189	1710113247820
USER	Buscar usuários	207	END	1710113244089	1710113247820
USER	Buscar usuários	199	END	1710113243689	1710113247830
USER	Buscar produtos	222	END	1710113244079	1710113247830
USER	Buscar usuários	336	START	1710113247839	1710113247839
USER	Buscar produtos	354	START	1710113247839	1710113247839
REQUEST	336		GET_usuarios	1710113247840	1710113247843	OK	 
REQUEST	354		GET_produtos	1710113247840	1710113247844	OK	 
USER	Buscar usuários	337	START	1710113247889	1710113247889
REQUEST	337		GET_usuarios	1710113247890	1710113247894	OK	 
USER	Buscar produtos	355	START	1710113247919	1710113247919
REQUEST	355		GET_produtos	1710113247920	1710113247925	OK	 
USER	Buscar usuários	338	START	1710113247939	1710113247939
REQUEST	338		GET_usuarios	1710113247940	1710113247944	OK	 
USER	Buscar produtos	160	END	1710113242340	1710113247980
USER	Buscar usuários	210	END	1710113244239	1710113247980
USER	Buscar usuários	339	START	1710113247989	1710113247989
REQUEST	339		GET_usuarios	1710113247990	1710113247993	OK	 
USER	Buscar produtos	356	START	1710113247999	1710113247999
REQUEST	356		GET_produtos	1710113248000	1710113248002	OK	 
USER	Buscar usuários	340	START	1710113248040	1710113248040
REQUEST	340		GET_usuarios	1710113248041	1710113248045	OK	 
USER	Buscar usuários	231	END	1710113244639	1710113248060
USER	Buscar usuários	240	END	1710113245089	1710113248060
USER	Buscar produtos	357	START	1710113248069	1710113248069
REQUEST	357		GET_produtos	1710113248070	1710113248073	OK	 
USER	Buscar usuários	341	START	1710113248090	1710113248090
REQUEST	341		GET_usuarios	1710113248091	1710113248095	OK	 
USER	Buscar usuários	214	END	1710113244440	1710113248109
USER	Buscar usuários	268	END	1710113245830	1710113248140
USER	Buscar usuários	342	START	1710113248139	1710113248139
REQUEST	342		GET_usuarios	1710113248140	1710113248145	OK	 
USER	Buscar produtos	358	START	1710113248149	1710113248149
REQUEST	358		GET_produtos	1710113248149	1710113248152	OK	 
USER	Buscar usuários	265	END	1710113245679	1710113248179
USER	Buscar produtos	194	END	1710113243530	1710113248179
USER	Buscar usuários	343	START	1710113248189	1710113248189
REQUEST	343		GET_usuarios	1710113248190	1710113248192	OK	 
USER	Buscar usuários	208	END	1710113244140	1710113248199
USER	Buscar usuários	200	END	1710113243740	1710113248220
USER	Buscar usuários	212	END	1710113244339	1710113248220
USER	Buscar produtos	359	START	1710113248229	1710113248229
REQUEST	359		GET_produtos	1710113248230	1710113248233	OK	 
USER	Buscar usuários	344	START	1710113248239	1710113248239
REQUEST	344		GET_usuarios	1710113248240	1710113248242	OK	 
USER	Buscar produtos	193	END	1710113243430	1710113248249
USER	Buscar usuários	198	END	1710113243639	1710113248270
USER	Buscar produtos	227	END	1710113244539	1710113248270
USER	Buscar usuários	267	END	1710113245779	1710113248280
USER	Buscar usuários	345	START	1710113248289	1710113248289
REQUEST	345		GET_usuarios	1710113248290	1710113248293	OK	 
USER	Buscar produtos	360	START	1710113248299	1710113248299
REQUEST	360		GET_produtos	1710113248300	1710113248305	OK	 
USER	Buscar usuários	246	END	1710113245389	1710113248329
USER	Buscar usuários	346	START	1710113248339	1710113248339
REQUEST	346		GET_usuarios	1710113248340	1710113248342	OK	 
USER	Buscar usuários	271	END	1710113245979	1710113248370
USER	Buscar produtos	187	END	1710113242830	1710113248379
USER	Buscar usuários	235	END	1710113244839	1710113248379
USER	Buscar produtos	361	START	1710113248379	1710113248379
REQUEST	361		GET_produtos	1710113248379	1710113248381	OK	 
USER	Buscar usuários	347	START	1710113248389	1710113248389
REQUEST	347		GET_usuarios	1710113248390	1710113248392	OK	 
USER	Buscar carrinhos	163	END	1710113242529	1710113248399
USER	Buscar produtos	191	END	1710113243229	1710113248440
USER	Buscar usuários	272	END	1710113246030	1710113248441
USER	Buscar usuários	348	START	1710113248440	1710113248440
REQUEST	348		GET_usuarios	1710113248441	1710113248445	OK	 
USER	Buscar produtos	362	START	1710113248460	1710113248460
REQUEST	362		GET_produtos	1710113248461	1710113248464	OK	 
USER	Buscar usuários	349	START	1710113248490	1710113248490
REQUEST	349		GET_usuarios	1710113248490	1710113248493	OK	 
USER	Buscar usuários	243	END	1710113245240	1710113248499
USER	Buscar usuários	245	END	1710113245339	1710113248500
USER	Buscar usuários	280	END	1710113246429	1710113248510
USER	Editar Usuário	365	START	1710113248530	1710113248530
REQUEST	365		PUT_Usuario	1710113248531	1710113248536	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	365	END	1710113248530	1710113248537
USER	Buscar usuários	350	START	1710113248539	1710113248539
USER	Buscar produtos	363	START	1710113248539	1710113248539
USER	Buscar carrinhos	364	START	1710113248539	1710113248539
REQUEST	350		GET_usuarios	1710113248539	1710113248543	OK	 
REQUEST	363		GET_produtos	1710113248539	1710113248543	OK	 
REQUEST	364		GET_carrinhos	1710113248539	1710113248544	OK	 
USER	Buscar usuários	242	END	1710113245190	1710113248569
USER	Buscar usuários	282	END	1710113246530	1710113248580
USER	Buscar usuários	366	START	1710113248589	1710113248589
REQUEST	366		GET_usuarios	1710113248589	1710113248592	OK	 
USER	Buscar produtos	386	START	1710113248610	1710113248610
REQUEST	386		GET_produtos	1710113248611	1710113248614	OK	 
USER	Buscar produtos	219	END	1710113243809	1710113248639
USER	Buscar usuários	241	END	1710113245140	1710113248639
USER	Buscar usuários	367	START	1710113248639	1710113248639
REQUEST	367		GET_usuarios	1710113248640	1710113248643	OK	 
USER	Buscar usuários	368	START	1710113248689	1710113248689
USER	Buscar produtos	387	START	1710113248689	1710113248689
REQUEST	368		GET_usuarios	1710113248691	1710113248695	OK	 
REQUEST	387		GET_produtos	1710113248691	1710113248696	OK	 
USER	Buscar usuários	369	START	1710113248739	1710113248739
REQUEST	369		GET_usuarios	1710113248739	1710113248742	OK	 
USER	Buscar usuários	236	END	1710113244889	1710113248749
USER	Buscar usuários	206	END	1710113244039	1710113248759
USER	Buscar produtos	388	START	1710113248759	1710113248759
REQUEST	388		GET_produtos	1710113248760	1710113248763	OK	 
USER	Buscar usuários	370	START	1710113248789	1710113248789
REQUEST	370		GET_usuarios	1710113248790	1710113248792	OK	 
USER	Buscar produtos	253	END	1710113244899	1710113248840
USER	Buscar produtos	251	END	1710113244719	1710113248840
USER	Buscar produtos	389	START	1710113248840	1710113248840
USER	Buscar usuários	371	START	1710113248840	1710113248840
REQUEST	371		GET_usuarios	1710113248841	1710113248845	OK	 
REQUEST	389		GET_produtos	1710113248841	1710113248845	OK	 
USER	Buscar produtos	223	END	1710113244169	1710113248869
USER	Buscar usuários	264	END	1710113245629	1710113248890
USER	Buscar usuários	372	START	1710113248890	1710113248890
REQUEST	372		GET_usuarios	1710113248890	1710113248893	OK	 
USER	Buscar produtos	390	START	1710113248919	1710113248919
REQUEST	390		GET_produtos	1710113248920	1710113248925	OK	 
USER	Buscar usuários	373	START	1710113248939	1710113248939
REQUEST	373		GET_usuarios	1710113248939	1710113248942	OK	 
USER	Buscar usuários	244	END	1710113245289	1710113248969
USER	Buscar produtos	224	END	1710113244259	1710113248990
USER	Buscar usuários	374	START	1710113248990	1710113248990
REQUEST	374		GET_usuarios	1710113248992	1710113248996	OK	 
USER	Buscar produtos	391	START	1710113248999	1710113248999
REQUEST	391		GET_produtos	1710113248999	1710113249002	OK	 
USER	Buscar produtos	192	END	1710113243329	1710113249009
USER	Buscar usuários	375	START	1710113249038	1710113249038
REQUEST	375		GET_usuarios	1710113249039	1710113249041	OK	 
USER	Buscar produtos	221	END	1710113243989	1710113249059
USER	Buscar usuários	266	END	1710113245730	1710113249059
USER	Buscar produtos	392	START	1710113249069	1710113249069
REQUEST	392		GET_produtos	1710113249071	1710113249074	OK	 
USER	Buscar produtos	226	END	1710113244440	1710113249089
USER	Buscar usuários	376	START	1710113249089	1710113249089
REQUEST	376		GET_usuarios	1710113249090	1710113249093	OK	 
USER	Buscar produtos	255	END	1710113245079	1710113249100
USER	Buscar produtos	258	END	1710113245349	1710113249130
USER	Buscar usuários	239	END	1710113245039	1710113249140
USER	Buscar usuários	377	START	1710113249140	1710113249140
REQUEST	377		GET_usuarios	1710113249141	1710113249144	OK	 
USER	Buscar produtos	393	START	1710113249149	1710113249149
REQUEST	393		GET_produtos	1710113249150	1710113249152	OK	 
USER	Buscar produtos	225	END	1710113244349	1710113249160
USER	Buscar usuários	378	START	1710113249189	1710113249189
REQUEST	378		GET_usuarios	1710113249190	1710113249194	OK	 
USER	Buscar usuários	233	END	1710113244739	1710113249219
USER	Buscar produtos	394	START	1710113249230	1710113249230
REQUEST	394		GET_produtos	1710113249231	1710113249235	OK	 
USER	Buscar usuários	379	START	1710113249239	1710113249239
REQUEST	379		GET_usuarios	1710113249240	1710113249242	OK	 
USER	Buscar usuários	380	START	1710113249289	1710113249289
REQUEST	380		GET_usuarios	1710113249291	1710113249296	OK	 
USER	Buscar usuários	281	END	1710113246479	1710113249299
USER	Buscar produtos	395	START	1710113249299	1710113249299
REQUEST	395		GET_produtos	1710113249299	1710113249301	OK	 
USER	Buscar usuários	381	START	1710113249339	1710113249339
REQUEST	381		GET_usuarios	1710113249340	1710113249344	OK	 
USER	Buscar usuários	274	END	1710113246129	1710113249349
USER	Buscar usuários	215	END	1710113244489	1710113249369
USER	Buscar produtos	396	START	1710113249380	1710113249380
REQUEST	396		GET_produtos	1710113249381	1710113249385	OK	 
USER	Buscar usuários	230	END	1710113244590	1710113249389
USER	Buscar usuários	382	START	1710113249389	1710113249389
REQUEST	382		GET_usuarios	1710113249389	1710113249393	OK	 
USER	Buscar usuários	383	START	1710113249439	1710113249439
REQUEST	383		GET_usuarios	1710113249440	1710113249444	OK	 
USER	Buscar produtos	286	END	1710113245869	1710113249449
USER	Buscar produtos	397	START	1710113249460	1710113249460
REQUEST	397		GET_produtos	1710113249460	1710113249464	OK	 
USER	Buscar usuários	248	END	1710113245489	1710113249479
USER	Buscar produtos	289	END	1710113246119	1710113249490
USER	Buscar usuários	384	START	1710113249490	1710113249490
REQUEST	384		GET_usuarios	1710113249491	1710113249494	OK	 
USER	Buscar produtos	398	START	1710113249529	1710113249529
USER	Buscar carrinhos	399	START	1710113249530	1710113249530
USER	Editar Usuário	400	START	1710113249530	1710113249530
REQUEST	400		PUT_Usuario	1710113249531	1710113249536	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	400	END	1710113249530	1710113249536
REQUEST	398		GET_produtos	1710113249530	1710113249536	OK	 
REQUEST	399		GET_carrinhos	1710113249531	1710113249536	OK	 
USER	Buscar usuários	385	START	1710113249538	1710113249538
REQUEST	385		GET_usuarios	1710113249539	1710113249541	OK	 
USER	Buscar produtos	284	END	1710113245699	1710113249549
USER	Buscar produtos	217	END	1710113243630	1710113249559
USER	Buscar usuários	316	END	1710113247539	1710113249569
USER	Buscar usuários	401	START	1710113249589	1710113249589
REQUEST	401		GET_usuarios	1710113249590	1710113249593	OK	 
USER	Buscar produtos	421	START	1710113249610	1710113249610
REQUEST	421		GET_produtos	1710113249611	1710113249615	OK	 
USER	Buscar produtos	252	END	1710113244809	1710113249619
USER	Buscar usuários	402	START	1710113249639	1710113249639
REQUEST	402		GET_usuarios	1710113249640	1710113249643	OK	 
USER	Buscar produtos	422	START	1710113249679	1710113249679
REQUEST	422		GET_produtos	1710113249680	1710113249682	OK	 
USER	Buscar usuários	403	START	1710113249689	1710113249689
REQUEST	403		GET_usuarios	1710113249690	1710113249692	OK	 
USER	Buscar produtos	292	END	1710113246369	1710113249699
USER	Buscar carrinhos	261	END	1710113245530	1710113249709
USER	Buscar usuários	404	START	1710113249739	1710113249739
REQUEST	404		GET_usuarios	1710113249739	1710113249741	OK	 
USER	Buscar produtos	423	START	1710113249749	1710113249749
REQUEST	423		GET_produtos	1710113249749	1710113249751	OK	 
USER	Buscar produtos	288	END	1710113246030	1710113249759
USER	Buscar usuários	405	START	1710113249789	1710113249789
REQUEST	405		GET_usuarios	1710113249790	1710113249792	OK	 
USER	Buscar produtos	257	END	1710113245259	1710113249809
USER	Buscar produtos	424	START	1710113249819	1710113249819
REQUEST	424		GET_produtos	1710113249820	1710113249822	OK	 
USER	Buscar usuários	300	END	1710113246739	1710113249830
USER	Buscar usuários	406	START	1710113249839	1710113249839
REQUEST	406		GET_usuarios	1710113249839	1710113249841	OK	 
USER	Buscar carrinhos	195	END	1710113243530	1710113249860
USER	Buscar usuários	407	START	1710113249889	1710113249889
USER	Buscar produtos	425	START	1710113249889	1710113249889
REQUEST	425		GET_produtos	1710113249890	1710113249893	OK	 
REQUEST	407		GET_usuarios	1710113249889	1710113249893	OK	 
USER	Buscar produtos	250	END	1710113244619	1710113249909
USER	Buscar usuários	276	END	1710113246230	1710113249939
USER	Buscar usuários	408	START	1710113249939	1710113249939
REQUEST	408		GET_usuarios	1710113249940	1710113249942	OK	 
USER	Buscar usuários	237	END	1710113244940	1710113249949
USER	Buscar produtos	426	START	1710113249960	1710113249960
REQUEST	426		GET_produtos	1710113249960	1710113249962	OK	 
USER	Buscar usuários	301	END	1710113246790	1710113249969
USER	Buscar usuários	409	START	1710113249989	1710113249989
REQUEST	409		GET_usuarios	1710113249990	1710113249992	OK	 
USER	Buscar produtos	427	START	1710113250039	1710113250039
USER	Buscar usuários	410	START	1710113250039	1710113250039
REQUEST	410		GET_usuarios	1710113250040	1710113250043	OK	 
REQUEST	427		GET_produtos	1710113250040	1710113250043	OK	 
USER	Buscar usuários	247	END	1710113245440	1710113250049
USER	Buscar usuários	302	END	1710113246840	1710113250049
USER	Buscar usuários	311	END	1710113247289	1710113250089
USER	Buscar usuários	411	START	1710113250089	1710113250089
REQUEST	411		GET_usuarios	1710113250089	1710113250091	OK	 
USER	Buscar usuários	333	END	1710113247689	1710113250109
USER	Buscar produtos	428	START	1710113250109	1710113250109
REQUEST	428		GET_produtos	1710113250110	1710113250112	OK	 
USER	Buscar usuários	412	START	1710113250139	1710113250139
REQUEST	412		GET_usuarios	1710113250140	1710113250143	OK	 
USER	Buscar produtos	429	START	1710113250179	1710113250179
REQUEST	429		GET_produtos	1710113250180	1710113250182	OK	 
USER	Buscar usuários	303	END	1710113246889	1710113250190
USER	Buscar usuários	413	START	1710113250189	1710113250189
REQUEST	413		GET_usuarios	1710113250190	1710113250192	OK	 
USER	Buscar produtos	260	END	1710113245530	1710113250199
USER	Buscar usuários	279	END	1710113246379	1710113250229
USER	Buscar usuários	269	END	1710113245879	1710113250239
USER	Buscar usuários	308	END	1710113247139	1710113250239
USER	Buscar usuários	414	START	1710113250239	1710113250239
REQUEST	414		GET_usuarios	1710113250239	1710113250241	OK	 
USER	Buscar produtos	283	END	1710113245619	1710113250249
USER	Buscar produtos	318	END	1710113246699	1710113250249
USER	Buscar produtos	430	START	1710113250249	1710113250249
REQUEST	430		GET_produtos	1710113250250	1710113250251	OK	 
USER	Buscar usuários	415	START	1710113250289	1710113250289
REQUEST	415		GET_usuarios	1710113250290	1710113250293	OK	 
USER	Buscar produtos	324	END	1710113247199	1710113250309
USER	Buscar produtos	431	START	1710113250319	1710113250319
REQUEST	431		GET_produtos	1710113250319	1710113250321	OK	 
USER	Buscar usuários	416	START	1710113250339	1710113250339
REQUEST	416		GET_usuarios	1710113250339	1710113250342	OK	 
USER	Buscar produtos	432	START	1710113250389	1710113250389
USER	Buscar usuários	417	START	1710113250389	1710113250389
REQUEST	417		GET_usuarios	1710113250390	1710113250392	OK	 
REQUEST	432		GET_produtos	1710113250390	1710113250392	OK	 
USER	Buscar produtos	290	END	1710113246200	1710113250409
USER	Buscar usuários	314	END	1710113247439	1710113250439
USER	Buscar usuários	418	START	1710113250439	1710113250439
REQUEST	418		GET_usuarios	1710113250440	1710113250442	OK	 
USER	Buscar produtos	317	END	1710113246619	1710113250459
USER	Buscar produtos	433	START	1710113250459	1710113250459
REQUEST	433		GET_produtos	1710113250460	1710113250462	OK	 
USER	Buscar usuários	419	START	1710113250489	1710113250489
REQUEST	419		GET_usuarios	1710113250489	1710113250492	OK	 
USER	Buscar produtos	293	END	1710113246449	1710113250500
USER	Buscar usuários	332	END	1710113247639	1710113250509
USER	Buscar usuários	337	END	1710113247889	1710113250509
USER	Buscar usuários	270	END	1710113245930	1710113250519
USER	Buscar usuários	277	END	1710113246279	1710113250539
USER	Editar Usuário	436	START	1710113250539	1710113250539
USER	Buscar usuários	420	START	1710113250539	1710113250539
USER	Buscar carrinhos	435	START	1710113250539	1710113250539
USER	Buscar produtos	434	START	1710113250539	1710113250539
REQUEST	436		PUT_Usuario	1710113250540	1710113250543	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	436	END	1710113250539	1710113250544
REQUEST	434		GET_produtos	1710113250540	1710113250545	OK	 
REQUEST	435		GET_carrinhos	1710113250540	1710113250544	OK	 
REQUEST	420		GET_usuarios	1710113250540	1710113250546	OK	 
USER	Buscar produtos	327	END	1710113247450	1710113250549
USER	Buscar usuários	437	START	1710113250589	1710113250589
REQUEST	437		GET_usuarios	1710113250589	1710113250591	OK	 
USER	Buscar usuários	278	END	1710113246329	1710113250599
USER	Buscar carrinhos	228	END	1710113244529	1710113250599
USER	Buscar produtos	457	START	1710113250609	1710113250609
REQUEST	457		GET_produtos	1710113250609	1710113250610	OK	 
USER	Buscar usuários	438	START	1710113250639	1710113250639
REQUEST	438		GET_usuarios	1710113250639	1710113250641	OK	 
USER	Buscar produtos	254	END	1710113244990	1710113250660
USER	Buscar produtos	256	END	1710113245170	1710113250660
USER	Buscar usuários	298	END	1710113246639	1710113250660
USER	Buscar produtos	458	START	1710113250679	1710113250679
REQUEST	458		GET_produtos	1710113250680	1710113250683	OK	 
USER	Buscar usuários	439	START	1710113250689	1710113250689
REQUEST	439		GET_usuarios	1710113250690	1710113250691	OK	 
USER	Buscar usuários	349	END	1710113248490	1710113250709
USER	Buscar usuários	440	START	1710113250739	1710113250739
REQUEST	440		GET_usuarios	1710113250740	1710113250743	OK	 
USER	Buscar usuários	309	END	1710113247189	1710113250749
USER	Buscar produtos	459	START	1710113250749	1710113250749
REQUEST	459		GET_produtos	1710113250749	1710113250751	OK	 
USER	Buscar usuários	336	END	1710113247839	1710113250769
USER	Buscar usuários	346	END	1710113248339	1710113250769
USER	Buscar usuários	441	START	1710113250789	1710113250789
REQUEST	441		GET_usuarios	1710113250790	1710113250792	OK	 
USER	Buscar produtos	259	END	1710113245440	1710113250799
USER	Buscar usuários	275	END	1710113246180	1710113250809
USER	Buscar usuários	340	END	1710113248040	1710113250820
USER	Buscar produtos	460	START	1710113250820	1710113250820
REQUEST	460		GET_produtos	1710113250820	1710113250823	OK	 
USER	Buscar usuários	273	END	1710113246079	1710113250829
USER	Buscar usuários	442	START	1710113250839	1710113250839
REQUEST	442		GET_usuarios	1710113250840	1710113250842	OK	 
USER	Buscar usuários	304	END	1710113246939	1710113250880
USER	Buscar usuários	443	START	1710113250889	1710113250889
USER	Buscar produtos	461	START	1710113250889	1710113250889
REQUEST	443		GET_usuarios	1710113250889	1710113250893	OK	 
REQUEST	461		GET_produtos	1710113250889	1710113250893	OK	 
USER	Buscar usuários	444	START	1710113250939	1710113250939
REQUEST	444		GET_usuarios	1710113250940	1710113250944	OK	 
USER	Buscar produtos	462	START	1710113250959	1710113250959
REQUEST	462		GET_produtos	1710113250959	1710113250962	OK	 
USER	Buscar usuários	445	START	1710113250989	1710113250989
REQUEST	445		GET_usuarios	1710113250990	1710113250992	OK	 
USER	Buscar produtos	352	END	1710113247689	1710113251009
USER	Buscar usuários	368	END	1710113248689	1710113251029
USER	Buscar usuários	446	START	1710113251039	1710113251039
USER	Buscar produtos	463	START	1710113251039	1710113251039
REQUEST	446		GET_usuarios	1710113251040	1710113251044	OK	 
REQUEST	463		GET_produtos	1710113251040	1710113251044	OK	 
USER	Buscar usuários	339	END	1710113247989	1710113251050
USER	Buscar usuários	447	START	1710113251089	1710113251089
REQUEST	447		GET_usuarios	1710113251090	1710113251095	OK	 
USER	Buscar usuários	369	END	1710113248739	1710113251109
USER	Buscar produtos	464	START	1710113251109	1710113251109
REQUEST	464		GET_produtos	1710113251109	1710113251112	OK	 
USER	Buscar produtos	321	END	1710113246950	1710113251119
USER	Buscar produtos	322	END	1710113247029	1710113251139
USER	Buscar usuários	448	START	1710113251139	1710113251139
REQUEST	448		GET_usuarios	1710113251140	1710113251142	OK	 
USER	Buscar usuários	370	END	1710113248789	1710113251159
USER	Buscar produtos	465	START	1710113251179	1710113251179
REQUEST	465		GET_produtos	1710113251180	1710113251184	OK	 
USER	Buscar usuários	449	START	1710113251189	1710113251189
REQUEST	449		GET_usuarios	1710113251190	1710113251191	OK	 
USER	Buscar usuários	376	END	1710113249089	1710113251220
USER	Buscar produtos	285	END	1710113245779	1710113251240
USER	Buscar usuários	450	START	1710113251240	1710113251240
REQUEST	450		GET_usuarios	1710113251241	1710113251245	OK	 
USER	Buscar produtos	466	START	1710113251249	1710113251249
REQUEST	466		GET_produtos	1710113251249	1710113251251	OK	 
USER	Buscar usuários	451	START	1710113251289	1710113251289
REQUEST	451		GET_usuarios	1710113251289	1710113251291	OK	 
USER	Buscar usuários	366	END	1710113248589	1710113251299
USER	Buscar produtos	467	START	1710113251319	1710113251319
REQUEST	467		GET_produtos	1710113251320	1710113251323	OK	 
USER	Buscar usuários	334	END	1710113247739	1710113251339
USER	Buscar usuários	452	START	1710113251339	1710113251339
REQUEST	452		GET_usuarios	1710113251339	1710113251342	OK	 
USER	Buscar usuários	453	START	1710113251389	1710113251389
USER	Buscar produtos	468	START	1710113251389	1710113251389
REQUEST	468		GET_produtos	1710113251390	1710113251393	OK	 
REQUEST	453		GET_usuarios	1710113251390	1710113251394	OK	 
USER	Buscar produtos	320	END	1710113246870	1710113251399
USER	Buscar produtos	323	END	1710113247119	1710113251430
USER	Buscar produtos	360	END	1710113248299	1710113251439
USER	Buscar usuários	454	START	1710113251439	1710113251439
REQUEST	454		GET_usuarios	1710113251439	1710113251441	OK	 
USER	Buscar produtos	469	START	1710113251459	1710113251459
REQUEST	469		GET_produtos	1710113251460	1710113251464	OK	 
USER	Buscar usuários	373	END	1710113248939	1710113251469
USER	Buscar usuários	299	END	1710113246690	1710113251489
USER	Buscar usuários	379	END	1710113249239	1710113251490
USER	Buscar usuários	455	START	1710113251490	1710113251490
REQUEST	455		GET_usuarios	1710113251490	1710113251492	OK	 
USER	Buscar produtos	356	END	1710113247999	1710113251499
USER	Buscar usuários	350	END	1710113248539	1710113251520
USER	Editar Usuário	472	START	1710113251529	1710113251529
USER	Buscar carrinhos	471	START	1710113251529	1710113251529
REQUEST	472		PUT_Usuario	1710113251529	1710113251532	KO	status.find.is(201), but actually found 400
USER	Editar Usuário	472	END	1710113251529	1710113251533
REQUEST	471		GET_carrinhos	1710113251529	1710113251533	OK	 
USER	Buscar usuários	456	START	1710113251539	1710113251539
USER	Buscar produtos	470	START	1710113251539	1710113251539
REQUEST	456		GET_usuarios	1710113251539	1710113251541	OK	 
REQUEST	470		GET_produtos	1710113251539	1710113251542	OK	 
USER	Buscar usuários	297	END	1710113246589	1710113251549
USER	Buscar usuários	310	END	1710113247239	1710113251589
USER	Buscar usuários	473	START	1710113251589	1710113251589
REQUEST	473		GET_usuarios	1710113251590	1710113251591	OK	 
USER	Buscar produtos	493	START	1710113251599	1710113251599
REQUEST	493		GET_produtos	1710113251600	1710113251601	OK	 
USER	Buscar usuários	315	END	1710113247489	1710113251619
USER	Buscar usuários	474	START	1710113251639	1710113251639
REQUEST	474		GET_usuarios	1710113251639	1710113251642	OK	 
USER	Buscar produtos	494	START	1710113251670	1710113251670
REQUEST	494		GET_produtos	1710113251670	1710113251672	OK	 
USER	Buscar produtos	353	END	1710113247769	1710113251689
USER	Buscar usuários	475	START	1710113251689	1710113251689
REQUEST	475		GET_usuarios	1710113251689	1710113251692	OK	 
USER	Buscar produtos	291	END	1710113246279	1710113251699
USER	Buscar produtos	287	END	1710113245949	1710113251709
USER	Buscar usuários	307	END	1710113247089	1710113251729
USER	Buscar usuários	476	START	1710113251739	1710113251739
USER	Buscar produtos	495	START	1710113251739	1710113251739
REQUEST	495		GET_produtos	1710113251740	1710113251742	OK	 
REQUEST	476		GET_usuarios	1710113251740	1710113251742	OK	 
USER	Buscar produtos	294	END	1710113246530	1710113251789
USER	Buscar usuários	312	END	1710113247339	1710113251789
USER	Buscar usuários	477	START	1710113251789	1710113251789
REQUEST	477		GET_usuarios	1710113251789	1710113251791	OK	 
USER	Buscar produtos	496	START	1710113251799	1710113251799
REQUEST	496		GET_produtos	1710113251800	1710113251801	OK	 
USER	Buscar produtos	363	END	1710113248539	1710113251819
USER	Buscar usuários	478	START	1710113251839	1710113251839
