ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710037381713	 	3.2.1
USER	Buscar usuários	168	START	1710037402211	1710037402211
REQUEST	168		GET_usuarios	1710037402213	1710037402217	OK	 
USER	Buscar carrinhos	114	END	1710037395612	1710037402261
USER	Buscar usuários	169	START	1710037402411	1710037402411
REQUEST	169		GET_usuarios	1710037402412	1710037402417	OK	 
USER	Buscar usuários	150	END	1710037400011	1710037402821
USER	Buscar usuários	134	END	1710037398211	1710037403031
USER	Buscar produtos	145	END	1710037398941	1710037403191
USER	Buscar produtos	137	END	1710037398112	1710037403391
USER	Buscar usuários	141	END	1710037399011	1710037403421
USER	Buscar carrinhos	131	END	1710037397611	1710037403431
USER	Buscar produtos	146	END	1710037399281	1710037403471
USER	Buscar usuários	152	END	1710037400411	1710037403532
USER	Buscar usuários	157	END	1710037400812	1710037403561
USER	Buscar produtos	154	END	1710037400111	1710037403671
USER	Buscar usuários	142	END	1710037399211	1710037403681
USER	Buscar usuários	144	END	1710037399611	1710037403791
USER	Buscar usuários	159	END	1710037401211	1710037404021
USER	Buscar usuários	158	END	1710037401011	1710037404092
USER	Buscar usuários	149	END	1710037399811	1710037404571
USER	Buscar usuários	151	END	1710037400210	1710037404571
USER	Buscar carrinhos	139	END	1710037398611	1710037404601
USER	Buscar usuários	168	END	1710037402211	1710037404641
USER	Buscar produtos	163	END	1710037401271	1710037405080
USER	Buscar usuários	153	END	1710037400612	1710037405421
USER	Buscar produtos	147	END	1710037399611	1710037405471
USER	Buscar usuários	161	END	1710037401611	1710037405561
USER	Buscar usuários	167	END	1710037402011	1710037405590
USER	Buscar usuários	169	END	1710037402411	1710037405861
USER	Buscar produtos	155	END	1710037400612	1710037406111
USER	Buscar produtos	162	END	1710037400941	1710037406171
USER	Buscar usuários	160	END	1710037401411	1710037406342
USER	Buscar carrinhos	148	END	1710037399611	1710037406591
USER	Buscar produtos	164	END	1710037401611	1710037406601
USER	Buscar usuários	166	END	1710037401811	1710037406651
USER	Buscar produtos	170	END	1710037402111	1710037407081
USER	Buscar carrinhos	156	END	1710037400612	1710037407460
USER	Buscar carrinhos	165	END	1710037401611	1710037408151
