ASSERTION	AAEDAAEBAwAAAAAAAABZQA==
ASSERTION	AAICAAIBAAAAAAAAABRA
RUN	AdvancedSimulation	advancedsimulation	1710117394984	 	3.2.1
USER	Buscar usuários	599	END	1710117418238	1710117421079
USER	Buscar produtos	720	START	1710117421109	1710117421109
REQUEST	720		GET_produtos	1710117421110	1710117421114	OK	 
USER	Buscar produtos	501	END	1710117415239	1710117421148
USER	Buscar produtos	721	START	1710117421169	1710117421169
REQUEST	721		GET_produtos	1710117421169	1710117421171	OK	 
USER	Buscar usuários	706	START	1710117421179	1710117421179
REQUEST	706		GET_usuarios	1710117421179	1710117421182	OK	 
USER	Buscar usuários	569	END	1710117417489	1710117421199
USER	Buscar produtos	573	END	1710117416709	1710117421219
USER	Buscar produtos	722	START	1710117421239	1710117421239
REQUEST	722		GET_produtos	1710117421239	1710117421243	OK	 
USER	Buscar produtos	575	END	1710117416839	1710117421249
USER	Buscar produtos	615	END	1710117418168	1710117421279
USER	Buscar usuários	633	END	1710117419189	1710117421289
USER	Buscar usuários	627	END	1710117418889	1710117421298
USER	Buscar produtos	723	START	1710117421308	1710117421308
REQUEST	723		GET_produtos	1710117421309	1710117421311	OK	 
USER	Buscar usuários	707	START	1710117421349	1710117421349
REQUEST	707		GET_usuarios	1710117421349	1710117421354	OK	 
USER	Buscar produtos	504	END	1710117415438	1710117421359
USER	Buscar produtos	724	START	1710117421368	1710117421368
REQUEST	724		GET_produtos	1710117421369	1710117421372	OK	 
USER	Buscar produtos	547	END	1710117416308	1710117421389
USER	Buscar usuários	566	END	1710117417339	1710117421399
USER	Buscar usuários	708	START	1710117421419	1710117421419
REQUEST	708		GET_usuarios	1710117421420	1710117421423	OK	 
USER	Buscar produtos	544	END	1710117416109	1710117421429
USER	Buscar produtos	725	START	1710117421439	1710117421439
REQUEST	725		GET_produtos	1710117421439	1710117421441	OK	 
USER	Buscar produtos	610	END	1710117417839	1710117421458
USER	Buscar usuários	570	END	1710117417538	1710117421479
USER	Buscar usuários	571	END	1710117417589	1710117421489
USER	Buscar usuários	709	START	1710117421498	1710117421498
REQUEST	709		GET_usuarios	1710117421498	1710117421501	OK	 
USER	Buscar usuários	596	END	1710117418089	1710117421508
USER	Buscar produtos	619	END	1710117418439	1710117421509
USER	Buscar produtos	726	START	1710117421508	1710117421508
REQUEST	726		GET_produtos	1710117421509	1710117421511	OK	 
USER	Buscar usuários	632	END	1710117419139	1710117421529
USER	Buscar usuários	710	START	1710117421549	1710117421549
REQUEST	710		GET_usuarios	1710117421549	1710117421552	OK	 
USER	Buscar usuários	556	END	1710117416839	1710117421559
USER	Buscar produtos	539	END	1710117415769	1710117421569
USER	Buscar produtos	727	START	1710117421569	1710117421569
REQUEST	727		GET_produtos	1710117421569	1710117421571	OK	 
USER	Buscar usuários	604	END	1710117418489	1710117421589
USER	Buscar usuários	711	START	1710117421618	1710117421618
USER	Buscar usuários	712	START	1710117421619	1710117421619
REQUEST	711		GET_usuarios	1710117421619	1710117421623	OK	 
REQUEST	712		GET_usuarios	1710117421619	1710117421623	OK	 
USER	Buscar produtos	551	END	1710117416569	1710117421629
USER	Buscar produtos	728	START	1710117421639	1710117421639
USER	Buscar usuários	713	START	1710117421639	1710117421639
REQUEST	728		GET_produtos	1710117421639	1710117421641	OK	 
REQUEST	713		GET_usuarios	1710117421639	1710117421642	OK	 
USER	Buscar produtos	586	END	1710117417568	1710117421668
USER	Buscar produtos	545	END	1710117416169	1710117421678
USER	Buscar usuários	729	START	1710117421678	1710117421678
REQUEST	729		GET_usuarios	1710117421679	1710117421681	OK	 
USER	Buscar usuários	594	END	1710117417989	1710117421688
USER	Buscar usuários	561	END	1710117417088	1710117421709
USER	Buscar produtos	746	START	1710117421709	1710117421709
REQUEST	746		GET_produtos	1710117421709	1710117421712	OK	 
USER	Buscar produtos	613	END	1710117418039	1710117421760
USER	Buscar produtos	747	START	1710117421769	1710117421769
REQUEST	747		GET_produtos	1710117421770	1710117421774	OK	 
USER	Buscar usuários	657	END	1710117419719	1710117421778
USER	Buscar usuários	568	END	1710117417439	1710117421839
USER	Buscar produtos	748	START	1710117421839	1710117421839
REQUEST	748		GET_produtos	1710117421840	1710117421844	OK	 
USER	Buscar usuários	730	START	1710117421848	1710117421848
REQUEST	730		GET_usuarios	1710117421849	1710117421851	OK	 
USER	Buscar usuários	567	END	1710117417389	1710117421859
USER	Buscar usuários	731	START	1710117421889	1710117421889
REQUEST	731		GET_usuarios	1710117421889	1710117421893	OK	 
USER	Buscar produtos	749	START	1710117421909	1710117421909
REQUEST	749		GET_produtos	1710117421909	1710117421914	OK	 
USER	Buscar usuários	623	END	1710117418688	1710117421938
USER	Buscar usuários	732	START	1710117421938	1710117421938
REQUEST	732		GET_usuarios	1710117421939	1710117421942	OK	 
USER	Buscar usuários	733	START	1710117421949	1710117421949
REQUEST	733		GET_usuarios	1710117421949	1710117421951	OK	 
USER	Buscar usuários	663	END	1710117419879	1710117421959
USER	Buscar usuários	734	START	1710117421959	1710117421959
REQUEST	734		GET_usuarios	1710117421959	1710117421961	OK	 
USER	Buscar usuários	589	END	1710117417740	1710117421968
USER	Buscar produtos	750	START	1710117421968	1710117421968
REQUEST	750		GET_produtos	1710117421968	1710117421970	OK	 
USER	Buscar usuários	624	END	1710117418739	1710117421999
USER	Buscar usuários	560	END	1710117417039	1710117422019
USER	Buscar produtos	579	END	1710117417109	1710117422039
USER	Buscar produtos	751	START	1710117422039	1710117422039
REQUEST	751		GET_produtos	1710117422039	1710117422042	OK	 
USER	Buscar usuários	661	END	1710117419809	1710117422069
USER	Buscar produtos	546	END	1710117416239	1710117422069
USER	Buscar usuários	735	START	1710117422088	1710117422088
REQUEST	735		GET_usuarios	1710117422088	1710117422092	OK	 
USER	Buscar produtos	752	START	1710117422109	1710117422109
REQUEST	752		GET_produtos	1710117422109	1710117422111	OK	 
USER	Buscar produtos	753	START	1710117422169	1710117422169
REQUEST	753		GET_produtos	1710117422169	1710117422172	OK	 
USER	Buscar produtos	646	END	1710117418969	1710117422198
USER	Buscar produtos	587	END	1710117417639	1710117422219
USER	Buscar usuários	736	START	1710117422229	1710117422229
REQUEST	736		GET_usuarios	1710117422229	1710117422232	OK	 
USER	Buscar produtos	754	START	1710117422239	1710117422239
REQUEST	754		GET_produtos	1710117422239	1710117422242	OK	 
USER	Buscar produtos	552	END	1710117416639	1710117422260
USER	Buscar usuários	600	END	1710117418289	1710117422260
USER	Buscar produtos	608	END	1710117417708	1710117422260
USER	Buscar usuários	737	START	1710117422260	1710117422260
REQUEST	737		GET_usuarios	1710117422260	1710117422264	OK	 
USER	Buscar usuários	738	START	1710117422288	1710117422288
REQUEST	738		GET_usuarios	1710117422288	1710117422291	OK	 
USER	Buscar produtos	755	START	1710117422309	1710117422309
USER	Buscar usuários	740	START	1710117422309	1710117422309
USER	Buscar usuários	739	START	1710117422309	1710117422309
REQUEST	755		GET_produtos	1710117422309	1710117422311	OK	 
REQUEST	739		GET_usuarios	1710117422309	1710117422312	OK	 
REQUEST	740		GET_usuarios	1710117422309	1710117422312	OK	 
USER	Buscar usuários	742	START	1710117422338	1710117422338
USER	Buscar usuários	741	START	1710117422338	1710117422338
REQUEST	741		GET_usuarios	1710117422338	1710117422340	OK	 
REQUEST	742		GET_usuarios	1710117422338	1710117422341	OK	 
USER	Buscar produtos	756	START	1710117422369	1710117422369
REQUEST	756		GET_produtos	1710117422369	1710117422371	OK	 
USER	Buscar usuários	666	END	1710117420049	1710117422379
USER	Buscar usuários	743	START	1710117422409	1710117422409
REQUEST	743		GET_usuarios	1710117422409	1710117422412	OK	 
USER	Buscar usuários	744	START	1710117422419	1710117422419
REQUEST	744		GET_usuarios	1710117422419	1710117422422	OK	 
USER	Buscar produtos	582	END	1710117417308	1710117422428
USER	Buscar produtos	581	END	1710117417239	1710117422438
USER	Buscar usuários	658	END	1710117419748	1710117422438
USER	Buscar produtos	757	START	1710117422438	1710117422438
REQUEST	757		GET_produtos	1710117422439	1710117422440	OK	 
USER	Buscar usuários	592	END	1710117417889	1710117422478
USER	Buscar usuários	597	END	1710117418139	1710117422499
USER	Buscar produtos	758	START	1710117422509	1710117422509
REQUEST	758		GET_produtos	1710117422509	1710117422511	OK	 
USER	Buscar usuários	626	END	1710117418839	1710117422549
USER	Buscar usuários	598	END	1710117418189	1710117422559
USER	Buscar usuários	601	END	1710117418339	1710117422569
USER	Buscar produtos	759	START	1710117422569	1710117422569
REQUEST	759		GET_produtos	1710117422569	1710117422571	OK	 
USER	Buscar usuários	628	END	1710117418939	1710117422588
USER	Buscar usuários	665	END	1710117420038	1710117422599
USER	Buscar usuários	591	END	1710117417839	1710117422619
USER	Buscar usuários	660	END	1710117419799	1710117422619
USER	Buscar usuários	664	END	1710117419889	1710117422619
USER	Buscar produtos	760	START	1710117422638	1710117422638
REQUEST	760		GET_produtos	1710117422639	1710117422642	OK	 
USER	Buscar usuários	572	END	1710117417639	1710117422659
USER	Buscar usuários	659	END	1710117419788	1710117422659
USER	Buscar usuários	745	START	1710117422669	1710117422669
REQUEST	745		GET_usuarios	1710117422669	1710117422672	OK	 
USER	Buscar produtos	776	START	1710117422709	1710117422709
REQUEST	776		GET_produtos	1710117422709	1710117422711	OK	 
USER	Buscar produtos	777	START	1710117422769	1710117422769
REQUEST	777		GET_produtos	1710117422769	1710117422771	OK	 
USER	Buscar produtos	620	END	1710117418509	1710117422798
USER	Buscar usuários	761	START	1710117422798	1710117422798
REQUEST	761		GET_usuarios	1710117422799	1710117422801	OK	 
USER	Buscar produtos	616	END	1710117418239	1710117422808
USER	Buscar usuários	762	START	1710117422819	1710117422819
REQUEST	762		GET_usuarios	1710117422819	1710117422821	OK	 
USER	Buscar produtos	653	END	1710117419439	1710117422839
USER	Buscar usuários	763	START	1710117422839	1710117422839
USER	Buscar produtos	778	START	1710117422839	1710117422839
REQUEST	763		GET_usuarios	1710117422839	1710117422842	OK	 
REQUEST	778		GET_produtos	1710117422839	1710117422842	OK	 
USER	Buscar produtos	645	END	1710117418909	1710117422869
USER	Buscar usuários	764	START	1710117422879	1710117422879
REQUEST	764		GET_usuarios	1710117422879	1710117422881	OK	 
USER	Buscar usuários	662	END	1710117419809	1710117422908
USER	Buscar produtos	779	START	1710117422908	1710117422908
REQUEST	779		GET_produtos	1710117422908	1710117422910	OK	 
USER	Buscar produtos	621	END	1710117418569	1710117422949
USER	Buscar usuários	765	START	1710117422949	1710117422949
REQUEST	765		GET_usuarios	1710117422949	1710117422952	OK	 
USER	Buscar produtos	611	END	1710117417908	1710117422958
USER	Buscar usuários	693	END	1710117420689	1710117422958
USER	Buscar usuários	766	START	1710117422958	1710117422958
REQUEST	766		GET_usuarios	1710117422959	1710117422960	OK	 
USER	Buscar produtos	780	START	1710117422969	1710117422969
REQUEST	780		GET_produtos	1710117422969	1710117422972	OK	 
USER	Buscar usuários	767	START	1710117422989	1710117422989
REQUEST	767		GET_usuarios	1710117422989	1710117422991	OK	 
USER	Buscar usuários	629	END	1710117418989	1710117423008
USER	Buscar usuários	768	START	1710117423019	1710117423019
REQUEST	768		GET_usuarios	1710117423019	1710117423022	OK	 
USER	Buscar produtos	781	START	1710117423038	1710117423038
REQUEST	781		GET_produtos	1710117423039	1710117423040	OK	 
USER	Buscar usuários	769	START	1710117423079	1710117423079
REQUEST	769		GET_usuarios	1710117423079	1710117423081	OK	 
USER	Buscar usuários	639	END	1710117419489	1710117423109
USER	Buscar produtos	782	START	1710117423109	1710117423109
REQUEST	782		GET_produtos	1710117423109	1710117423112	OK	 
USER	Buscar usuários	770	START	1710117423149	1710117423149
REQUEST	770		GET_usuarios	1710117423149	1710117423152	OK	 
USER	Buscar produtos	783	START	1710117423168	1710117423168
REQUEST	783		GET_produtos	1710117423168	1710117423170	OK	 
USER	Buscar usuários	670	END	1710117420249	1710117423179
USER	Buscar usuários	771	START	1710117423208	1710117423208
REQUEST	771		GET_usuarios	1710117423208	1710117423210	OK	 
USER	Buscar usuários	772	START	1710117423218	1710117423218
REQUEST	772		GET_usuarios	1710117423218	1710117423221	OK	 
USER	Buscar produtos	784	START	1710117423239	1710117423239
REQUEST	784		GET_produtos	1710117423239	1710117423242	OK	 
USER	Buscar usuários	702	END	1710117420979	1710117423300
USER	Buscar usuários	700	END	1710117420938	1710117423309
USER	Buscar produtos	785	START	1710117423309	1710117423309
REQUEST	785		GET_produtos	1710117423310	1710117423313	OK	 
USER	Buscar produtos	622	END	1710117418638	1710117423340
USER	Buscar usuários	605	END	1710117418538	1710117423349
USER	Buscar usuários	630	END	1710117419039	1710117423349
USER	Buscar produtos	786	START	1710117423369	1710117423369
REQUEST	786		GET_produtos	1710117423369	1710117423372	OK	 
USER	Buscar produtos	643	END	1710117418769	1710117423389
USER	Buscar produtos	647	END	1710117419039	1710117423419
USER	Buscar usuários	699	END	1710117420919	1710117423439
USER	Buscar produtos	787	START	1710117423439	1710117423439
REQUEST	787		GET_produtos	1710117423439	1710117423443	OK	 
USER	Buscar usuários	773	START	1710117423458	1710117423458
REQUEST	773		GET_usuarios	1710117423459	1710117423462	OK	 
USER	Buscar produtos	649	END	1710117419169	1710117423479
USER	Buscar produtos	788	START	1710117423509	1710117423509
REQUEST	788		GET_produtos	1710117423510	1710117423513	OK	 
USER	Buscar usuários	625	END	1710117418789	1710117423569
USER	Buscar produtos	789	START	1710117423569	1710117423569
REQUEST	789		GET_produtos	1710117423570	1710117423574	OK	 
USER	Buscar usuários	606	END	1710117418588	1710117423589
USER	Buscar produtos	687	END	1710117420309	1710117423589
USER	Buscar produtos	679	END	1710117419769	1710117423599
USER	Buscar usuários	774	START	1710117423619	1710117423619
USER	Buscar usuários	775	START	1710117423619	1710117423619
REQUEST	774		GET_usuarios	1710117423619	1710117423623	OK	 
REQUEST	775		GET_usuarios	1710117423619	1710117423623	OK	 
USER	Buscar produtos	688	END	1710117420369	1710117423629
USER	Buscar produtos	790	START	1710117423638	1710117423638
REQUEST	790		GET_produtos	1710117423639	1710117423640	OK	 
USER	Buscar usuários	791	START	1710117423709	1710117423709
USER	Buscar produtos	810	START	1710117423709	1710117423709
REQUEST	791		GET_usuarios	1710117423709	1710117423713	OK	 
REQUEST	810		GET_produtos	1710117423709	1710117423714	OK	 
USER	Buscar usuários	708	END	1710117421419	1710117423729
USER	Buscar usuários	792	START	1710117423729	1710117423729
REQUEST	792		GET_usuarios	1710117423729	1710117423733	OK	 
USER	Buscar usuários	634	END	1710117419239	1710117423759
USER	Buscar produtos	609	END	1710117417769	1710117423769
USER	Buscar usuários	677	END	1710117420629	1710117423770
USER	Buscar produtos	811	START	1710117423770	1710117423770
REQUEST	811		GET_produtos	1710117423770	1710117423773	OK	 
USER	Buscar usuários	703	END	1710117420998	1710117423789
USER	Buscar usuários	793	START	1710117423820	1710117423820
REQUEST	793		GET_usuarios	1710117423820	1710117423825	OK	 
USER	Buscar produtos	612	END	1710117417968	1710117423829
USER	Buscar produtos	644	END	1710117418839	1710117423829
USER	Buscar produtos	652	END	1710117419369	1710117423829
USER	Buscar usuários	668	END	1710117420139	1710117423839
USER	Buscar produtos	812	START	1710117423839	1710117423839
REQUEST	812		GET_produtos	1710117423840	1710117423843	OK	 
USER	Buscar usuários	794	START	1710117423859	1710117423859
REQUEST	794		GET_usuarios	1710117423860	1710117423863	OK	 
USER	Buscar usuários	671	END	1710117420429	1710117423869
USER	Buscar usuários	729	END	1710117421678	1710117423889
USER	Buscar produtos	813	START	1710117423910	1710117423910
REQUEST	813		GET_produtos	1710117423910	1710117423915	OK	 
USER	Buscar usuários	701	END	1710117420969	1710117423929
USER	Buscar usuários	635	END	1710117419289	1710117423938
USER	Buscar usuários	638	END	1710117419439	1710117423949
USER	Buscar produtos	814	START	1710117423969	1710117423969
REQUEST	814		GET_produtos	1710117423970	1710117423971	OK	 
USER	Buscar usuários	631	END	1710117419089	1710117423979
USER	Buscar usuários	640	END	1710117419539	1710117423979
USER	Buscar usuários	730	END	1710117421848	1710117423979
USER	Buscar usuários	795	START	1710117423979	1710117423979
REQUEST	795		GET_usuarios	1710117423979	1710117423981	OK	 
USER	Buscar usuários	710	END	1710117421549	1710117423999
USER	Buscar usuários	796	START	1710117424009	1710117424009
REQUEST	796		GET_usuarios	1710117424009	1710117424012	OK	 
USER	Buscar produtos	618	END	1710117418369	1710117424019
USER	Buscar usuários	672	END	1710117420449	1710117424019
USER	Buscar usuários	797	START	1710117424019	1710117424019
REQUEST	797		GET_usuarios	1710117424019	1710117424021	OK	 
USER	Buscar usuários	637	END	1710117419388	1710117424029
USER	Buscar produtos	815	START	1710117424038	1710117424038
REQUEST	815		GET_produtos	1710117424039	1710117424041	OK	 
USER	Buscar produtos	684	END	1710117420109	1710117424049
USER	Buscar usuários	697	END	1710117420839	1710117424059
USER	Buscar usuários	698	END	1710117420889	1710117424059
USER	Buscar produtos	716	END	1710117420839	1710117424099
USER	Buscar usuários	798	START	1710117424099	1710117424099
REQUEST	798		GET_usuarios	1710117424100	1710117424104	OK	 
USER	Buscar usuários	636	END	1710117419339	1710117424109
USER	Buscar produtos	614	END	1710117418109	1710117424109
USER	Buscar produtos	816	START	1710117424109	1710117424109
USER	Buscar produtos	714	END	1710117420709	1710117424109
REQUEST	816		GET_produtos	1710117424110	1710117424112	OK	 
USER	Buscar produtos	682	END	1710117419968	1710117424119
USER	Buscar usuários	673	END	1710117420459	1710117424119
USER	Buscar usuários	799	START	1710117424138	1710117424138
REQUEST	799		GET_usuarios	1710117424139	1710117424143	OK	 
USER	Buscar usuários	712	END	1710117421619	1710117424160
USER	Buscar usuários	704	END	1710117421019	1710117424169
USER	Buscar produtos	817	START	1710117424169	1710117424169
REQUEST	817		GET_produtos	1710117424170	1710117424173	OK	 
USER	Buscar produtos	617	END	1710117418309	1710117424179
USER	Buscar produtos	685	END	1710117420168	1710117424179
USER	Buscar usuários	800	START	1710117424198	1710117424198
USER	Buscar usuários	801	START	1710117424198	1710117424198
REQUEST	800		GET_usuarios	1710117424199	1710117424202	OK	 
REQUEST	801		GET_usuarios	1710117424199	1710117424203	OK	 
USER	Buscar produtos	650	END	1710117419239	1710117424229
USER	Buscar usuários	803	START	1710117424229	1710117424229
USER	Buscar usuários	802	START	1710117424229	1710117424229
REQUEST	803		GET_usuarios	1710117424229	1710117424233	OK	 
REQUEST	802		GET_usuarios	1710117424230	1710117424234	OK	 
USER	Buscar produtos	818	START	1710117424239	1710117424239
REQUEST	818		GET_produtos	1710117424239	1710117424241	OK	 
USER	Buscar usuários	676	END	1710117420619	1710117424249
USER	Buscar produtos	819	START	1710117424309	1710117424309
REQUEST	819		GET_produtos	1710117424309	1710117424313	OK	 
USER	Buscar usuários	674	END	1710117420489	1710117424339
USER	Buscar produtos	820	START	1710117424369	1710117424369
REQUEST	820		GET_produtos	1710117424370	1710117424373	OK	 
USER	Buscar produtos	821	START	1710117424439	1710117424439
REQUEST	821		GET_produtos	1710117424440	1710117424444	OK	 
USER	Buscar produtos	678	END	1710117419709	1710117424449
USER	Buscar usuários	732	END	1710117421938	1710117424479
USER	Buscar usuários	804	START	1710117424479	1710117424479
REQUEST	804		GET_usuarios	1710117424479	1710117424483	OK	 
USER	Buscar usuários	805	START	1710117424489	1710117424489
REQUEST	805		GET_usuarios	1710117424489	1710117424492	OK	 
USER	Buscar produtos	822	START	1710117424509	1710117424509
REQUEST	822		GET_produtos	1710117424510	1710117424513	OK	 
USER	Buscar produtos	686	END	1710117420239	1710117424519
USER	Buscar usuários	744	END	1710117422419	1710117424519
USER	Buscar usuários	641	END	1710117419589	1710117424529
USER	Buscar produtos	690	END	1710117420509	1710117424539
USER	Buscar usuários	807	START	1710117424539	1710117424539
USER	Buscar usuários	806	START	1710117424539	1710117424539
REQUEST	806		GET_usuarios	1710117424540	1710117424544	OK	 
REQUEST	807		GET_usuarios	1710117424540	1710117424544	OK	 
USER	Buscar produtos	648	END	1710117419109	1710117424569
USER	Buscar produtos	823	START	1710117424569	1710117424569
REQUEST	823		GET_produtos	1710117424569	1710117424572	OK	 
USER	Buscar produtos	681	END	1710117419909	1710117424589
USER	Buscar usuários	808	START	1710117424609	1710117424609
REQUEST	808		GET_usuarios	1710117424609	1710117424613	OK	 
USER	Buscar produtos	824	START	1710117424639	1710117424639
REQUEST	824		GET_produtos	1710117424640	1710117424644	OK	 
USER	Buscar usuários	669	END	1710117420139	1710117424659
USER	Buscar usuários	809	START	1710117424669	1710117424669
REQUEST	809		GET_usuarios	1710117424669	1710117424670	OK	 
USER	Buscar produtos	642	END	1710117418709	1710117424688
USER	Buscar usuários	825	START	1710117424688	1710117424688
REQUEST	825		GET_usuarios	1710117424688	1710117424691	OK	 
USER	Buscar usuários	826	START	1710117424698	1710117424698
REQUEST	826		GET_usuarios	1710117424699	1710117424701	OK	 
USER	Buscar produtos	845	START	1710117424709	1710117424709
REQUEST	845		GET_produtos	1710117424709	1710117424711	OK	 
USER	Buscar produtos	689	END	1710117420439	1710117424758
USER	Buscar produtos	846	START	1710117424768	1710117424768
REQUEST	846		GET_produtos	1710117424769	1710117424772	OK	 
USER	Buscar produtos	680	END	1710117419839	1710117424779
USER	Buscar usuários	827	START	1710117424799	1710117424799
REQUEST	827		GET_usuarios	1710117424799	1710117424802	OK	 
USER	Buscar usuários	745	END	1710117422669	1710117424809
USER	Buscar produtos	654	END	1710117419508	1710117424818
USER	Buscar produtos	847	START	1710117424839	1710117424839
REQUEST	847		GET_produtos	1710117424839	1710117424842	OK	 
USER	Buscar usuários	706	END	1710117421179	1710117424849
USER	Buscar produtos	718	END	1710117420969	1710117424880
USER	Buscar produtos	848	START	1710117424909	1710117424909
REQUEST	848		GET_produtos	1710117424909	1710117424912	OK	 
USER	Buscar produtos	746	END	1710117421709	1710117424929
USER	Buscar usuários	743	END	1710117422409	1710117424929
USER	Buscar produtos	692	END	1710117420638	1710117424949
USER	Buscar usuários	667	END	1710117420049	1710117424969
USER	Buscar produtos	849	START	1710117424969	1710117424969
USER	Buscar usuários	828	START	1710117424969	1710117424969
REQUEST	849		GET_produtos	1710117424970	1710117424974	OK	 
REQUEST	828		GET_usuarios	1710117424970	1710117424975	OK	 
USER	Buscar usuários	829	START	1710117425019	1710117425019
REQUEST	829		GET_usuarios	1710117425019	1710117425023	OK	 
USER	Buscar produtos	850	START	1710117425039	1710117425039
REQUEST	850		GET_produtos	1710117425039	1710117425042	OK	 
USER	Buscar usuários	695	END	1710117420779	1710117425049
USER	Buscar usuários	830	START	1710117425069	1710117425069
REQUEST	830		GET_usuarios	1710117425069	1710117425074	OK	 
USER	Buscar produtos	749	END	1710117421909	1710117425079
USER	Buscar usuários	831	START	1710117425109	1710117425109
USER	Buscar produtos	851	START	1710117425110	1710117425110
REQUEST	831		GET_usuarios	1710117425110	1710117425116	OK	 
REQUEST	851		GET_produtos	1710117425110	1710117425116	OK	 
USER	Buscar produtos	655	END	1710117419569	1710117425128
USER	Buscar usuários	766	END	1710117422958	1710117425139
USER	Buscar usuários	832	START	1710117425139	1710117425139
REQUEST	832		GET_usuarios	1710117425139	1710117425141	OK	 
USER	Buscar usuários	833	START	1710117425149	1710117425149
REQUEST	833		GET_usuarios	1710117425149	1710117425151	OK	 
USER	Buscar usuários	707	END	1710117421349	1710117425158
USER	Buscar usuários	834	START	1710117425169	1710117425169
USER	Buscar produtos	852	START	1710117425169	1710117425169
REQUEST	834		GET_usuarios	1710117425169	1710117425173	OK	 
REQUEST	852		GET_produtos	1710117425169	1710117425173	OK	 
USER	Buscar usuários	675	END	1710117420600	1710117425180
USER	Buscar usuários	835	START	1710117425199	1710117425199
REQUEST	835		GET_usuarios	1710117425200	1710117425203	OK	 
USER	Buscar usuários	836	START	1710117425208	1710117425208
REQUEST	836		GET_usuarios	1710117425208	1710117425210	OK	 
USER	Buscar produtos	723	END	1710117421308	1710117425229
USER	Buscar produtos	651	END	1710117419309	1710117425229
USER	Buscar produtos	853	START	1710117425239	1710117425239
REQUEST	853		GET_produtos	1710117425239	1710117425241	OK	 
USER	Buscar usuários	837	START	1710117425268	1710117425268
REQUEST	837		GET_usuarios	1710117425268	1710117425271	OK	 
USER	Buscar usuários	838	START	1710117425278	1710117425278
REQUEST	838		GET_usuarios	1710117425279	1710117425281	OK	 
USER	Buscar usuários	694	END	1710117420719	1710117425309
USER	Buscar usuários	696	END	1710117420819	1710117425309
USER	Buscar produtos	854	START	1710117425309	1710117425309
USER	Buscar usuários	709	END	1710117421498	1710117425309
REQUEST	854		GET_produtos	1710117425309	1710117425313	OK	 
USER	Buscar usuários	737	END	1710117422260	1710117425328
USER	Buscar usuários	711	END	1710117421618	1710117425328
USER	Buscar usuários	767	END	1710117422989	1710117425339
USER	Buscar produtos	683	END	1710117420038	1710117425359
USER	Buscar produtos	855	START	1710117425368	1710117425368
REQUEST	855		GET_produtos	1710117425368	1710117425370	OK	 
USER	Buscar usuários	839	START	1710117425378	1710117425378
REQUEST	839		GET_usuarios	1710117425378	1710117425380	OK	 
USER	Buscar produtos	719	END	1710117421039	1710117425428
USER	Buscar produtos	856	START	1710117425438	1710117425438
REQUEST	856		GET_produtos	1710117425439	1710117425441	OK	 
USER	Buscar usuários	840	START	1710117425498	1710117425498
REQUEST	840		GET_usuarios	1710117425498	1710117425501	OK	 
USER	Buscar produtos	857	START	1710117425508	1710117425508
REQUEST	857		GET_produtos	1710117425509	1710117425511	OK	 
USER	Buscar produtos	656	END	1710117419639	1710117425549
USER	Buscar usuários	705	END	1710117421048	1710117425549
USER	Buscar usuários	841	START	1710117425549	1710117425549
REQUEST	841		GET_usuarios	1710117425550	1710117425554	OK	 
USER	Buscar usuários	842	START	1710117425559	1710117425559
REQUEST	842		GET_usuarios	1710117425560	1710117425562	OK	 
USER	Buscar produtos	726	END	1710117421508	1710117425569
USER	Buscar produtos	748	END	1710117421839	1710117425569
USER	Buscar produtos	858	START	1710117425569	1710117425569
REQUEST	858		GET_produtos	1710117425569	1710117425572	OK	 
USER	Buscar produtos	727	END	1710117421569	1710117425579
USER	Buscar usuários	843	START	1710117425629	1710117425629
REQUEST	843		GET_usuarios	1710117425629	1710117425631	OK	 
USER	Buscar produtos	859	START	1710117425639	1710117425639
REQUEST	859		GET_produtos	1710117425639	1710117425641	OK	 
USER	Buscar usuários	844	START	1710117425648	1710117425648
REQUEST	844		GET_usuarios	1710117425648	1710117425652	OK	 
USER	Buscar produtos	759	END	1710117422569	1710117425679
USER	Buscar produtos	750	END	1710117421968	1710117425698
USER	Buscar produtos	885	START	1710117425708	1710117425708
REQUEST	885		GET_produtos	1710117425709	1710117425712	OK	 
USER	Buscar usuários	860	START	1710117425748	1710117425748
REQUEST	860		GET_usuarios	1710117425749	1710117425752	OK	 
USER	Buscar produtos	886	START	1710117425769	1710117425769
REQUEST	886		GET_produtos	1710117425769	1710117425771	OK	 
USER	Buscar produtos	721	END	1710117421169	1710117425788
USER	Buscar usuários	861	START	1710117425798	1710117425798
REQUEST	861		GET_usuarios	1710117425799	1710117425801	OK	 
USER	Buscar usuários	863	START	1710117425829	1710117425829
USER	Buscar usuários	862	START	1710117425829	1710117425829
REQUEST	863		GET_usuarios	1710117425829	1710117425832	OK	 
REQUEST	862		GET_usuarios	1710117425829	1710117425833	OK	 
USER	Buscar usuários	864	START	1710117425838	1710117425838
USER	Buscar produtos	887	START	1710117425838	1710117425838
REQUEST	864		GET_usuarios	1710117425839	1710117425841	OK	 
REQUEST	887		GET_produtos	1710117425839	1710117425841	OK	 
USER	Buscar usuários	865	START	1710117425859	1710117425859
REQUEST	865		GET_usuarios	1710117425859	1710117425861	OK	 
USER	Buscar produtos	888	START	1710117425909	1710117425909
REQUEST	888		GET_produtos	1710117425909	1710117425910	OK	 
USER	Buscar produtos	691	END	1710117420569	1710117425929
